,word,local_word,pos,examples,local_examples
14104,разрешать,autoriser,verb,"['разрешать только', 'разрешать конфликты']","['autoriser uniquement', 'résoudre des conflits']"
14105,разрешать,passer,verb,[],[]
14106,разрешать,se passer,verb,[],[]
14107,разрешать,accepter,verb,[],[]
14108,разрешать,laisser,verb,[],[]
14109,разрешать,régler,verb,[],[]
14110,крышка,couvercle,noun,"['верхняя крышка', 'крышка радиатора', 'нижняя крышка']","['couvercle supérieur', 'bouchon du radiateur', 'cache de fond']"
14111,крышка,couverture,noun,['крышка приемника'],['couverture de récepteur']
14112,крышка,chapeau,noun,"['крышка подшипника', 'съемная крышка']","['chapeau de palier', 'capuchon amovible']"
14113,крышка,plaque de fermeture,noun,[],[]
14114,крышка,bride,noun,[],[]
14115,крышка,volet,noun,[],[]
14116,крышка,enveloppe,noun,[],[]
14117,крышка,dôme,noun,[],[]
14118,крышка,tape,noun,[],[]
14119,крышка,abattant,noun,[],[]
14120,сохнуть,sécher,verb,['сохнет краска'],['sécher la peinture']
14121,сохнуть,devenir sec,verb,[],[]
14122,сохнуть,se dessécher,verb,[],[]
14123,сохнуть,se faner,verb,[],[]
14124,сохнуть,dépérir,verb,[],[]
14125,прилагательное,adjectif,noun,[],[]
14126,пациент,patient,noun,"['пожилые пациенты', 'право пациентов']","['patients agés', 'droit des malades']"
14127,пациент,client,noun,[],[]
14128,кивать,acquiescer,verb,[],[]
14129,кивать,saluer,verb,[],[]
14130,кивать,montrer,verb,[],[]
14131,папа,pape,noun,['папа бенедикту'],['pape benoît']
14132,папа,papa,noun,['папа любил'],['papa aimé']
14133,папа,souverain pontife,noun,[],[]
14134,папа,vicaire de Dieu,noun,[],[]
14135,апоплексический,apoplectique,adjective,[],[]
14136,убедительный,convaincant,adjective,"['убедительное доказательство', 'убедительный результат']","['preuve convaincante', 'résultat probant']"
14137,убедительный,impérieux,adjective,['убедительные основания'],['des raisons impérieuses']
14138,убедительный,crédible,adjective,[],[]
14139,убедительный,puissant,adjective,[],[]
14140,убедительный,instant,adjective,[],[]
14141,горящий,brûlant,adjective,[],[]
14142,горящий,en feu,adjective,[],[]
14143,горящий,feu,adjective,[],[]
14144,горящий,en flammes,adjective,[],[]
14145,метание,lancer,noun,['метание копья'],['lancer du javelot']
14146,метание,lancement,noun,[],[]
14147,метание,frai,noun,[],[]
14148,метание,projection,noun,[],[]
14149,записка,note,noun,['записка генерального'],['note du secrétaire']
14150,записка,mémorandum,noun,['пояснительная записка'],['mémorandum explicatif']
14151,записка,lettre,noun,[],[]
14152,записка,mémoire,noun,[],[]
14153,записка,billet,noun,[],[]
14154,записка,mot,noun,[],[]
14155,интерпретировать,interpréter,verb,['правильно интерпретировать'],['interpréter correctement']
14156,объясниться,s'expliquer,verb,[],[]
14157,объясниться,faire une déclaration,verb,[],[]
14158,избрать,élire,verb,['избранный президент'],['président élu']
14159,избрать,préférer,verb,[],[]
14160,полномочие,mandat,noun,['срок полномочий'],['durée du mandat']
14161,полномочие,plein pouvoir,noun,[],[]
14162,полномочие,autorisation,noun,['достаточные полномочия'],['les autorisations suffisantes']
14163,полномочие,qualité,noun,[],[]
14164,один,un,pronoun,['одна двуспальная кровать'],['un lit double']
14165,один,seul,pronoun,"['один телефонный звонок', 'одна горизонтальная линия']","['seul appel téléphonique', 'même ligne horizontale']"
14166,один,on,pronoun,[],[]
14167,один,autre,determiner,['один замечательный способ'],['autre excellent moyen']
14168,один,unique,adjective,['один щелчок мыши'],['souris unique']
14169,один,solo,adjective,[],[]
14170,сравнительно,relativement,adverb,['сравнительно низкая температура'],['température relativement']
14171,сравнительно,comparativement,adverb,['сравнительно низкая'],['comparativement faible']
14172,сравнительно,en comparaison,adverb,[],[]
14173,сравнительно,plutôt,adverb,[],[]
14174,сравнительно,en comparaison avec,adverb,[],[]
14175,сравнительно,modérément,adverb,[],[]
14176,выписывать,prescrire,verb,[],[]
14177,выписывать,émettre,verb,[],[]
14178,выписывать,faire,verb,[],[]
14179,выписывать,relever,verb,[],[]
14180,выписывать,établir,verb,[],[]
14181,чек,chèque,noun,['банковский чек'],['chèque bancaire']
14182,чек,ticket de caisse,noun,[],[]
14183,чек,bon,noun,[],[]
14184,чек,effet,noun,[],[]
14185,сверхурочный,supplémentaire,adjective,[],[]
14186,дольше,plus longtemps,adverb,[],[]
14187,дольше,davantage,adverb,[],[]
14188,ленточный конвейер,convoyeur à bande,noun,[],[]
14189,ленточный конвейер,convoyeur à bandes,noun,[],[]
14190,ленточный конвейер,bande transporteuse,noun,[],[]
14191,ленточный конвейер,convoyeur à courroie,noun,[],[]
14192,ленточный конвейер,transporteur à bande,noun,[],[]
14193,ленточный конвейер,courroie de transport,noun,[],[]
14194,ленточный конвейер,bande,noun,[],[]
14195,ленточный конвейер,transporteur à courroie,noun,[],[]
14196,ленточный конвейер,tapis roulant,noun,[],[]
14197,ленточный конвейер,tapis,noun,[],[]
14198,ленточный конвейер,bande convoyeuse,noun,[],[]
14199,отделение,compartiment,noun,['секретное отделение'],['compartiment secret']
14200,отделение,bureau,noun,"['почтовые отделения', 'отделение пластической', 'региональное отделение', 'отделение больницы', 'местные отделения']","['bureaux de poste', 'département de chirurgie', 'division régionale', 'service hospitalier', 'les sections locales']"
14201,отделение,succursale,noun,['отделения банка'],['succursales bancaires']
14202,отделение,branche,noun,['региональные отделения'],['branches régionales']
14203,отделение,séparation,noun,[],[]
14204,отделение,groupe,noun,[],[]
14205,отделение,institut,noun,[],[]
14206,падение,chute,noun,"['падение цен', 'значительное падение', 'стремительное падение']","['chute des prix', 'une baisse significative', 'déclin rapide']"
14207,падение,tombée,noun,[],[]
14208,падение,incidence,noun,['падение луча'],['incidence du faisceau']
14209,падение,dégringolade,noun,[],[]
14210,падение,pendage,noun,[],[]
14211,падение,plongeon,noun,[],[]
14212,падение,culbute,noun,[],[]
14213,падение,décrue,noun,[],[]
14214,падение,renversement,noun,[],[]
14215,преддверие,seuil,noun,[],[]
14216,паста,pâte,noun,['зубные пасты'],['pâtes dentifrices']
14217,четкий,clair,adjective,"['четкий сигнал', 'четкий график', 'четкое заявление', 'четкие графики']","['un signal clair', 'calendrier précis', 'déclaration explicite', 'graphiques nets']"
14218,четкий,régulier,adjective,[],[]
14219,четкий,lapidaire,adjective,[],[]
14220,четкий,vigoureux,adjective,[],[]
14221,четкий,haut en couleur,adjective,[],[]
14222,четкий,sec,adjective,[],[]
14223,четкий,balancé,adjective,[],[]
14224,экстра,extra,noun,[],[]
14225,постоянно,permanent,adjective,['постоянно меняющийся'],['en constante évolution']
14226,постоянно,continuel,adjective,['постоянно развиваться'],['perpétuelle évolution']
14227,постоянно,constamment,adverb,"['постоянно меняться', 'постоянно улучшать']","['changeant constamment', 'améliorer continuellement']"
14228,постоянно,en permanence,adverb,[],[]
14229,постоянно,à titre permanent,adverb,[],[]
14230,постоянно,définitivement,adverb,[],[]
14231,постоянно,tout le temps,adverb,[],[]
14232,постоянно,systématiquement,adverb,['постоянно использовать'],['utiliser systématiquement']
14233,постоянно,éternellement,adverb,[],[]
14234,постоянно,d'habitude,adverb,[],[]
14235,постоянно,chroniquement,adverb,[],[]
14236,постоянно,à toute heure,adverb,[],[]
14237,постоянно,à la journée,adverb,[],[]
14238,очевидно,évident,adjective,['слишком очевидно'],['trop évidente']
14239,очевидно,évidemment,adjective,[],[]
14240,очевидно,vraisemblablement,adjective,[],[]
14241,очевидно,apparemment,adverb,[],[]
14242,очевидно,clairement,adverb,[],[]
14243,приключение,aventure,noun,['незабываемое приключение'],['aventure inoubliable']
14244,приключение,incident,noun,[],[]
14245,сближение,rapprochement,noun,['сближение культур'],['rapprochement des cultures']
14246,сближение,rendez-vous,noun,[],[]
14247,легкость,facilité,noun,['Относительная легкость'],['relative facilité']
14248,легкость,légèreté,noun,['ощущение легкости'],['sensation de légèreté']
14249,легкость,agilité,noun,[],[]
14250,легкость,douceur,noun,[],[]
14251,надрезать,inciser,verb,[],[]
14252,надрезать,faire une incision,verb,[],[]
14253,надрезать,entamer,verb,[],[]
14254,потомок,descendant,noun,"['прямой потомок', 'потомки иакова']","['descendant direct', 'enfants de jacob']"
14255,потомок,fils,noun,[],[]
14256,потомок,produit,noun,[],[]
14257,расклеить,placarder,verb,[],[]
14258,расклеить,décoller,verb,[],[]
14259,явно,explicitement,adverb,"['явно говорить', 'явно противоречить', 'явно доминировать']","['dit explicitement', 'clairement contraire', 'nettement dominer']"
14260,явно,manifestement,adverb,['явно нуждаться'],['évidemment besoin']
14261,явно,expressément,adverb,[],[]
14262,явно,visiblement,adverb,[],[]
14263,явно,ouvertement,adverb,['говорить явно'],['parlé ouvertement']
14264,явно,il est évident,adverb,[],[]
14265,явно,il est clair,adverb,[],[]
14266,явно,incontestablement,adverb,[],[]
14267,явно,résolument,adverb,[],[]
14268,явно,distinctement,adverb,[],[]
14269,явно,d'une manière évidente,adverb,[],[]
14270,сильная сторона,fort,noun,[],[]
14271,видеть во сне,voir en songe,verb,[],[]
14272,видеть во сне,songer,verb,[],[]
14273,видеть во сне,faire un rêve,verb,[],[]
14274,толстый лист,tôle forte,noun,[],[]
14275,уважение,respect,noun,"['взаимное уважение', 'высокое уважение']","['respect mutuel', 'haute considération']"
14276,уважение,estime,noun,[],[]
14277,округа,alentours,noun,[],[]
14278,выручать,renflouer,verb,[],[]
14279,выручать,gagner,verb,[],[]
14280,выручать,secourir,verb,[],[]
14281,выручать,réaliser,verb,[],[]
14282,выручать,retirer,verb,[],[]
14283,а,et,conjunction,[],[]
14284,а,mais,conjunction,[],[]
14285,а,parce que,noun,[],[]
14286,а,comment,noun,[],[]
14287,а,A.,noun,[],[]
14288,а,ha,noun,[],[]
14289,а,ah,noun,[],[]
14290,а,vous dites,noun,[],[]
14291,а,hein,noun,[],[]
14292,А,ampère,noun,[],[]
14293,втяжение,rétraction,noun,[],[]
14294,втяжение,tirage,noun,[],[]
14295,материальная ценность,bien,noun,[],[]
14296,талант,talent,noun,['молодой талант'],['jeune talent']
14297,талант,virtuose,noun,[],[]
14298,путаться,s'embrouiller,verb,[],[]
14299,путаться,se mêler de,verb,[],[]
14300,путаться,gêner,verb,[],[]
14301,путаться,coucher,verb,[],[]
14302,путаться,nager,verb,[],[]
14303,россыпь,terrain,noun,[],[]
14304,россыпь,placer,noun,[],[]
14305,кроме того,en outre,adverb,[],[]
14306,кроме того,qui plus est,adverb,[],[]
14307,кроме того,outre cela,adverb,[],[]
14308,кроме того,encore,adverb,[],[]
14309,кроме того,au surplus,adverb,[],[]
14310,кроме того,outre que,adverb,[],[]
14311,кроме того,à part que,adverb,[],[]
14312,кроме того,hormis que,adverb,[],[]
14313,кроме того,item,adverb,[],[]
14314,кроме того,avec cela,adverb,[],[]
14315,пластина,plaque,noun,"['промежуточная пластина', 'металлическая пластина']","['plaque intermédiaire', 'plateau métallique']"
14316,пластина,feuille,noun,[],[]
14317,дух,esprit,noun,['святой дух'],"[""l'esprit Saint""]"
14318,дух,spirituel,noun,['присутствие духа'],['présence spirituelle']
14319,дух,courage,noun,['падать духом'],['perdre courage']
14320,дух,odeur,noun,[],[]
14321,дух,démon,noun,[],[]
14322,дух,note,noun,[],[]
14323,дух,spectre,noun,[],[]
14324,дух,génie,noun,[],[]
14325,дух,éon,noun,[],[]
14326,вести,aller,verb,[],[]
14327,вести,mener,verb,"['вести переговоры', 'вести людей']","['mener des négociations', 'conduire les gens']"
14328,вести,garder,verb,['вести список'],['maintenir une liste']
14329,вести,effectuer,verb,['вести поиск'],['effectuer des recherches']
14330,вести,tenir,verb,['вести учет'],['tenir la comptabilité']
14331,вести,diriger,verb,['продолжать вести'],['continuer à diriger']
14332,вести,gérer,verb,[],[]
14333,вести,comporter,verb,['вести себя как'],['comporter comme']
14334,вести,mener à,verb,[],[]
14335,вести,conduire à,verb,[],[]
14336,вести,entraîner,verb,[],[]
14337,вести,amener,verb,[],[]
14338,вести,conduite,noun,[],[]
14339,вести,conductrice,noun,[],[]
14340,расписание,horaire,noun,"['посмотреть расписание', 'расписание заседаний', 'расписание праздников']","['consulter les horaires', 'calendrier des séances', 'planning des congés']"
14341,расписание,agenda,noun,[],[]
14342,расписание,ordonnancement,noun,[],[]
14343,расписание,tableau horaire,noun,[],[]
14344,расписание,cédule,noun,[],[]
14345,плакат,pancarte,noun,"['рекламный плакат', 'новый плакат']","['affiche publicitaire', 'nouveau poster']"
14346,плакат,tableau,noun,[],[]
14347,полет,vol,noun,"['план полета', 'высота полета']","['plan de vol', 'altitude de croisière']"
14348,полет,avion,noun,['режим полета'],['mode avion']
14349,полет,marche,noun,[],[]
14350,полет,mission,noun,['космические полеты'],['des missions spatiales']
14351,полет,circuit,noun,[],[]
14352,полет,envolée,noun,[],[]
14353,полет,voler,verb,['ощущение полета'],['sensation de voler']
14354,пилотировать,piloter,verb,[],[]
14355,зал,salle,noun,"['тронный зал', 'от концертный зал']","['salle du trône', 'de la halle']"
14356,зал,auditoire,noun,[],[]
14357,вездесущий,omniprésent,adjective,[],[]
14358,антецедент,antécédent,noun,[],[]
14359,производить отбор,sélectionner,verb,[],[]
14360,чан,cuve,noun,['деревянные чаны'],['cuves en bois']
14361,чан,chang,noun,['чан чан'],['Chiang Chang']
14362,чан,tonneau,noun,[],[]
14363,чан,baquet,noun,[],[]
14364,чан,cuvier,noun,[],[]
14365,чан,chaudron,noun,[],[]
14366,чан,pile,noun,[],[]
14367,чан,bain,noun,[],[]
14368,чан,panier,noun,[],[]
14369,разбивать,briser,verb,['разбивать кирпичи'],['casser des briques']
14370,разбивать,diviser,verb,[],[]
14371,разбивать,décomposer,verb,[],[]
14372,разбивать,fragmenter,verb,[],[]
14373,разбивать,découper,verb,[],[]
14374,разбивать,splitter,verb,[],[]
14375,разбивать,tracer,verb,[],[]
14376,щеголь,dandy,noun,[],[]
14377,санкция,sanction,noun,"['экономические санкции', 'финансовые санкции']","['sanctions économiques', 'pénalités financières']"
14378,санкция,autorisation,noun,[],[]
14379,исключительный,exceptionnel,adjective,"['исключительные обстоятельства', 'исключительная экономическая зона', 'исключительная роль']","['circonstances exceptionnelles', 'zone économique exclusive', 'rôle extraordinaire']"
14380,исключительный,d'exception,adjective,[],[]
14381,исключительный,singulier,adjective,[],[]
14382,исключительный,extrême,adjective,['исключительная гибкость'],['extrême flexibilité']
14383,исключительный,remarquable,adjective,[],[]
14384,исключительный,rare,adjective,[],[]
14385,исключительный,maître,adjective,[],[]
14386,исключительный,peu commun,adjective,[],[]
14387,исключительный,de génie,adjective,[],[]
14388,исключительный,phénoménal,adjective,[],[]
14389,исключительный,en or,adjective,[],[]
14390,исключительный,exorbitant,adjective,[],[]
14391,исключительный,gratiné,adjective,[],[]
14392,исключительный,hors ligne,adjective,[],[]
14393,исключительный,horrible,adjective,[],[]
14394,вся,tout,pronoun,[],[]
14395,выгодный,avantageux,adjective,"['выгодное географическое положение', 'быть более выгодным', 'выгодные результаты', 'выгодный контракт']","['situation géographique avantageuse', 'être plus rentable', 'résultats profitables', 'contrat lucratif']"
14396,выгодный,favorable,adjective,[],[]
14397,выгодный,profitant,adjective,[],[]
14398,выгодный,intéressant,adjective,['выгодные цены'],['tarifs intéressants']
14399,выгодный,payant,adjective,[],[]
14400,выгодный,pratique,adjective,[],[]
14401,выгодный,juteux,adjective,[],[]
14402,выгодный,en or,adjective,[],[]
14403,праведник,homme juste,noun,[],[]
14404,праведник,juste,noun,[],[]
14405,сзади,par derrière,adverb,[],[]
14406,сзади,derrière,adverb,['сидеть сзади'],['assise derrière']
14407,сзади,dans le dos,adverb,[],[]
14408,сзади,de dos,adverb,[],[]
14409,сзади,en arrière,adverb,[],[]
14410,сзади,en croupe,adverb,[],[]
14411,сзади,en arrière de,adverb,[],[]
14412,сзади,à dos,adverb,[],[]
14413,первое блюдо,entrée,noun,[],[]
14414,субъект,partie prenante,noun,[],[]
14415,субъект,acteur,noun,['различные субъекты'],['différents acteurs']
14416,субъект,entité,noun,['субъект хозяйствования'],['entité commerciale']
14417,субъект,sujet,noun,['имя субъекта'],['nom du sujet']
14418,субъект,particulier,noun,[],[]
14419,субъект,agent,noun,[],[]
14420,субъект,individu,noun,[],[]
14421,субъект,coco,noun,[],[]
14422,одобрение,approbation,noun,['единодушное одобрение'],['approbation unanime']
14423,одобрение,homologation,noun,[],[]
14424,одобрение,visa,noun,[],[]
14425,одобрение,suffrage,noun,[],[]
14426,особо,particulièrement,adverb,"['особо важное значение', 'особо важная']","['particulièrement important', 'spécialement importante']"
14427,особо,spécifiquement,adverb,[],[]
14428,особо,à part,adverb,[],[]
14429,особо,vraiment,adverb,[],[]
14430,особо,fortement,adverb,[],[]
14431,особо,séparément,adverb,[],[]
14432,особо,hautement,adverb,[],[]
14433,особо,sévèrement,adverb,[],[]
14434,завоевать,conquérir,verb,"['завоевать мир', 'завоевать ваше доверие']","['conquérir le monde', 'gagner votre confiance']"
14435,завоевать,décrocher,verb,[],[]
14436,завоевать,reconquérir,verb,[],[]
14437,завоевать,s'acquérir,verb,[],[]
14438,завоевать,envahir,verb,[],[]
14439,завоевать,emparer,verb,[],[]
14440,завоевать,atteindre,verb,[],[]
14441,завоевать,capturer,verb,[],[]
14442,проморгать,rater,verb,[],[]
14443,проморгать,laisser passer,verb,[],[]
14444,акупунктурная точка,point d'acupuncture,noun,[],[]
14445,акупунктурная точка,point,noun,[],[]
14446,уловить,attraper,verb,[],[]
14447,уловить,détecter,verb,[],[]
14448,скрижаль,table,noun,['скрижали откровения'],['tables du témoignage']
14449,предоставление,fourniture,noun,"['предоставление кредита', 'предоставление услуги', 'предоставление лицензий']","['octroi de crédit', 'prestation de services', 'attribution de licences']"
14450,предоставление,disposition,noun,['предоставление информации'],['disposition des informations']
14451,предоставление,présentation,noun,[],[]
14452,предоставление,concession,noun,['предоставление лицензии'],['concession de licence']
14453,предоставление,réservation,noun,[],[]
14454,привлекать,attirer,verb,"['привлекать туристов', 'привлекать людей', 'привлекать новых']","['attirer les touristes', 'impliquer les personnes', 'recruter de nouveaux']"
14455,привлекать,mobiliser,verb,['привлекать детей'],['associer les enfants']
14456,привлекать,appeler,verb,[],[]
14457,привлекать,fidéliser,verb,[],[]
14458,привлекать,faire appel à,verb,[],[]
14459,привлекать,encourager,verb,[],[]
14460,привлекать,faire intervenir,verb,[],[]
14461,привлекать,tirer,verb,[],[]
14462,привлекать,intéresser,verb,[],[]
14463,привлекать,affrioler,verb,[],[]
14464,привлекать,amener,verb,[],[]
14465,место рыбной ловли,pêche,noun,[],[]
14466,движение,mouvement,noun,"['профсоюзное движение', 'движение поездов', 'воздушное движение', 'направление движения', 'резкое движение']","['mouvement syndical', 'circulation des trains', 'trafic aérien', 'sens de déplacement', 'geste brusque']"
14467,движение,motion,noun,['медленное движение'],['slow motion']
14468,движение,flux,noun,['движение средств'],['flux de fonds']
14469,движение,temps,noun,['безопасность движения'],['sécurité de marche']
14470,движение,propulsion,noun,[],[]
14471,движение,opération,noun,[],[]
14472,движение,mouvement de fonds,noun,[],[]
14473,движение,cours,noun,[],[]
14474,звучать,sonner,verb,['хорошо звучать'],['sonner bien']
14475,звучать,sembler,verb,['звучать странно'],['sembler bizarre']
14476,звучать,entendre,verb,[],[]
14477,звучать,rendre un son,verb,[],[]
14478,напряженность,tension,noun,"['социальная напряженность', 'эмоциональная напряженность']","['tensions sociales', 'intensité émotionnelle']"
14479,напряженность,tensions,noun,[],[]
14480,напряженность,raideur,noun,[],[]
14481,напряженность,attention,noun,[],[]
14482,динамит,dynamite,noun,[],[]
14483,динамит,dynamite A,noun,[],[]
14484,стержень,tige,noun,['вертикальный стержень'],['tige verticale']
14485,стержень,pivot,noun,"['топливные стержни', 'металлические стержни']","['barres de combustible', 'les noyaux métalliques']"
14486,стержень,biellette,noun,[],[]
14487,стержень,barreau,noun,[],[]
14488,стержень,fût,noun,[],[]
14489,стержень,pièce,noun,[],[]
14490,стержень,verge,noun,[],[]
14491,стержень,queue,noun,[],[]
14492,стержень,barre de torsion,noun,[],[]
14493,стержень,barrette,noun,[],[]
14494,стержень,corps,noun,[],[]
14495,сохранять,conserver,verb,"['сохранять право собственности', 'сохранять свежесть', 'сохранять сообщения', 'стараться сохранять', 'сохранять пропорции', 'автоматически сохранять', 'сохранять тепло']","['conserver la propriété', 'préserver la fraîcheur', 'sauvegarder vos messages', 'essayer de maintenir', 'garder les proportions', 'sauver automatiquement', 'retenir la chaleur']"
14496,сохранять,enregistrer,verb,['автоматически сохраняться'],['automatiquement enregistrer']
14497,сохранять,stocker,verb,['позволяют сохранять'],['permettre de stocker']
14498,сохранять,persister,verb,[],[]
14499,сохранять,rester,verb,"['сохранять нейтралитет', 'сохранять спокойствие']","['rester neutre', 'demeurer calme']"
14500,сохранять,archiver,verb,[],[]
14501,сохранять,garder l'avantage,verb,[],[]
14502,сохранять,conserver en dépôt,verb,[],[]
14503,сохранять,rester membre,verb,[],[]
14504,столовая,salle à manger,noun,[],[]
14505,столовая,cantine,noun,['школьные столовые'],['cantines scolaires']
14506,столовая,cafétéria,noun,[],[]
14507,столовая,mess,noun,[],[]
14508,столовая,restaurant d'entreprise,noun,[],[]
14509,столовая,triclinium,noun,[],[]
14510,столовая,ordinaire,noun,[],[]
14511,столовая,mangeoire,noun,[],[]
14512,установленный,défini,adjective,[],[]
14513,установленный,établi,adjective,[],[]
14514,установленный,monté,adjective,[],[]
14515,установленный,arrêté,adjective,[],[]
14516,установленный,canonique,adjective,[],[]
14517,подтвердить,confirmer,verb,['подтвердить удаление'],['confirmer la suppression']
14518,подтвердить,prouver,verb,[],[]
14519,подтвердить,vérifier,verb,[],[]
14520,подтвердить,accepter,verb,[],[]
14521,сдача на хранение,dépôt,noun,[],[]
14522,основной,principal,adjective,"['основной кредитор', 'основная структура', 'основное направление', 'основной параметр', 'основной капитал', 'основной набор', 'основной рынок', 'основная задача']","['créancier principal', 'structure fondamentale', 'axe majeur', 'paramètre essentiel', 'capital fixe', 'ensemble basique', 'dominant du marché', 'tâche primordiale']"
14523,основной,primaire,adjective,['основной индекс'],['index primaire']
14524,основной,de fond,adjective,[],[]
14525,основной,substantiel,adjective,[],[]
14526,основной,basal,adjective,[],[]
14527,основной,constitutif,adjective,[],[]
14528,основной,numéro un,adjective,[],[]
14529,основной,radical,adjective,[],[]
14530,основной,foncier,adjective,[],[]
14531,перышко,plume,noun,[],[]
14532,перышко,plumule,noun,[],[]
14533,глобальный,mondial,adjective,"['глобальная перспектива', 'глобальная деревня']","['perspectives mondiales', 'village planétaire']"
14534,глобальный,global,adjective,['глобальная группа'],['groupe global']
14535,потрясающе,incroyablement,adverb,['потрясающе красивый'],['incroyablement belle']
14536,потрясающе,étonnamment,adverb,['потрясающе красивые'],['étonnamment belle']
14537,потрясающе,extrêmement,adverb,[],[]
14538,потрясающе,formidablement,adverb,[],[]
14539,неотъемлемый,inaliénable,adjective,['неотъемлемые права'],['ses droits inaliénables']
14540,неотъемлемый,inhérent,adjective,['неотъемлемое право'],['droit inhérent']
14541,написать,écrire,verb,"['написать письмо', 'написать текст']","['écrire une lettre', 'rédiger un texte']"
14542,написать,envoyer,verb,[],[]
14543,написать,décrire,verb,[],[]
14544,написать,saisir,verb,[],[]
14545,объем,volume,noun,"['общий объем', 'объемы памяти', 'объем работы']","['volume total', 'quantités de mémoire', 'ampleur du travail']"
14546,объем,capacité,noun,[],[]
14547,объем,cube,noun,[],[]
14548,объем,encombrement,noun,[],[]
14549,объем,extension,noun,[],[]
14550,объем,Vol.,noun,[],[]
14551,объем,PVT,noun,[],[]
14552,статистика,statistique,noun,['статистики показывают'],['les statistiques montrent']
14553,статистика,statistiques,noun,[],[]
14554,статистика,estimateur,noun,[],[]
14555,изрядно,passablement,adverb,[],[]
14556,изрядно,bien,adverb,[],[]
14557,изрядно,considérablement,adverb,[],[]
14558,исход,exode,noun,['массовый исход'],['exode massif']
14559,исход,issue,noun,[],[]
14560,исход,sort,noun,[],[]
14561,исход,suites,noun,[],[]
14562,отлагать,déposer,verb,[],[]
14563,постирать,laver,verb,['постирать одежду'],['laver vos vêtements']
14564,подавать,servir,verb,['подавать горячим'],['servir chaud']
14565,подавать,déposer,verb,['право подавать'],['droit de déposer']
14566,подавать,alimenter en,verb,[],[]
14567,подавать,porter,verb,[],[]
14568,подавать,transmettre,verb,[],[]
14569,подавать,avancer,verb,[],[]
14570,подавать,acheminer,verb,[],[]
14571,подавать,distribuer,verb,[],[]
14572,подавать,fader,verb,[],[]
14573,подавать,réinjecter,verb,[],[]
14574,подавать,débiter,verb,[],[]
14575,письмо,lettre,noun,"['заказное письмо', 'автоматическое письмо']","['lettre recommandée', 'écriture automatique']"
14576,письмо,mail,noun,['подозрительное письмо'],['mail suspect']
14577,письмо,courriel,noun,['получать электронные письма'],['recevoir des courriels']
14578,письмо,email,noun,['письма на адреса'],['emails aux adresses']
14579,письмо,message,noun,['входящие письма'],['les messages entrants']
14580,письмо,pli,noun,[],[]
14581,письмо,bavarde,noun,[],[]
14582,письмо,petit bleu,noun,[],[]
14583,письмо,babillarde,noun,[],[]
14584,письмо,poulet,noun,[],[]
14585,просвещение,lumière,noun,['эпоха просвещения'],['époque des lumières']
14586,просвещение,instruction,noun,[],[]
14587,религиозный,religieux,adjective,"['религиозный фанатизм', 'религиозные организации', 'религиозное искусство']","['fanatisme religieux', 'organisations confessionnelles', 'art sacré']"
14588,религиозный,pieux,adjective,['религиозные песни'],['des chansons pieuses']
14589,религиозный,libre,adjective,[],[]
14590,добрейший,excellent,adjective,[],[]
14591,наречие,adverbe,noun,[],[]
14592,заполнить,remplir,verb,"['заполнить регистрационную форму', 'заполнить пробел']","['remplir le formulaire', 'combler une lacune']"
14593,заполнить,renseigner,verb,[],[]
14594,посылка,colis,noun,"['доставка посылок', 'посылка группы']","['expédition de colis', 'envoi de groupe']"
14595,посылка,colis postal,noun,[],[]
14596,посылка,prémisse,noun,[],[]
14597,посылка,paquet,noun,[],[]
14598,посылка,postulat,noun,[],[]
14599,посылка,message,noun,[],[]
14600,посылка,hypothèse de départ,noun,[],[]
14601,отбор,sélection,noun,['принцип отбора'],['principe de sélection']
14602,отбор,échantillonnage,noun,[],[]
14603,отбор,prise,noun,[],[]
14604,отбор,captage,noun,[],[]
14605,отбор,élimination,noun,[],[]
14606,отбор,reprise,noun,[],[]
14607,сброс,reset,noun,['кнопка сброса'],['le bouton reset']
14608,сброс,remise à zéro,noun,[],[]
14609,сброс,rejet,noun,[],[]
14610,сброс,vidage,noun,[],[]
14611,сброс,remise,noun,[],[]
14612,сброс,faille,noun,[],[]
14613,сброс,dérangement,noun,[],[]
14614,сброс,saut,noun,[],[]
14615,сброс,cran,noun,[],[]
14616,предел,limite,noun,"['предел текучести', 'пределы земли']","['limite élastique', 'frontières du pays']"
14617,предел,pays,noun,[],[]
14618,предел,marge,noun,['допустимый предел'],['marge dégagée']
14619,предел,point,noun,[],[]
14620,предел,maximum,noun,[],[]
14621,предел,fin,noun,[],[]
14622,предел,plafond,noun,[],[]
14623,предел,bornes,noun,[],[]
14624,предел,summum,noun,[],[]
14625,заход,coucher,noun,"['заходы солнца', 'порт захода']","['couchers du soleil', ""port d'escale""]"
14626,заход,entrée,noun,[],[]
14627,заход,coup,noun,[],[]
14628,заход,engagement,noun,[],[]
14629,заход,halte,noun,[],[]
14630,не,pas,particle,"['не слишком поздно', 'никогда не знать', 'зависеть не только']","['pas trop tard', 'ne savoir jamais', 'dépendre non seulement']"
14631,скрытый,masqué,adjective,['скрытая кровь'],['sang occulte']
14632,скрытый,latent,adjective,['скрытая теплота'],['chaleur latente']
14633,скрытый,inavoué,adjective,[],[]
14634,скрытый,discret,adjective,[],[]
14635,скрытый,voilé,adjective,[],[]
14636,скрытый,sous-jacent,adjective,[],[]
