,eng_word,l1,l1_context,l2,l2_context
2146,advice,avis,medical advice|science advice|special advice|best available scientific advice|notice | opinion | view | advisory | notification | mind | ,совет,good advice|professional advice|IMF advice|practical advice|council | tip | board | 
2147,advice,conseil,legal advice|good advice|scientific advice|expert advice|council | board | commission | tip | ,консультация,legal advice|technical advice|just such advice|financial advice|consultation | consultancy | consulting service | 
2148,advice,no_equality,,рекомендация,specific advice|trading advice|irresponsible advice|medical advice|recommendation | guideline | reference | suggestion | guidance | referral | advisory | 
2149,advice,no_equality,,консультирование,psychological advice|consultation | consultancy | advisory | mentoring | advisory service | consulting service | 
2150,aeroplane,avion,American aeroplane|subsonic jet aeroplanes|ultra-light aeroplane|jet aeroplanes|aircraft | plane | air | airplane | flight | airline | jet | freighter | ,аэроплан,airplane | 
2151,aeroplane,avion,American aeroplane|subsonic jet aeroplanes|ultra-light aeroplane|jet aeroplanes|aircraft | plane | air | airplane | flight | airline | jet | freighter | ,аэроплан,airplane | 
2152,envelope,enveloppe,financial envelope|outer envelope|national envelopes|funding envelope|shell | allocation | wrap | ,no_equality,
2153,envelope,no_equality,,конверт,sealed envelope|sleeve | mailer | 
2154,envelope,no_equality,,оболочка,shell | membrane | casing | coating | jacket | wrapper | working environment | containment | 
2155,envelope,no_equality,,огибающая,
2156,envelope,no_equality,,конвертик,
2157,especially,tout particulièrement,particularly | ,особенно,particularly | 
2158,especially,spécialement,specially | specifically | ,специально,specially | specifically | 
2159,especially,surtout,particularly | mainly | primarily | mostly | ,в частности,in particular | particularly | specifically | notably | 
2160,especially,surtout,particularly | mainly | primarily | mostly | ,специально,specially | specifically | 
2161,especially,en particulier,particularly | specifically | ,особенно,particularly | 
2162,especially,notamment,particularly | notably | specifically | ,особенно,particularly | 
2163,especially,particulièrement,particularly | specifically | ,особенно,particularly | 
2164,especially,tout particulièrement,particularly | ,особенно,particularly | 
2165,especially,en particulier,particularly | specifically | ,особенно,particularly | 
2166,especially,notamment,particularly | notably | specifically | ,особенно,particularly | 
2167,especially,particulièrement,particularly | specifically | ,особенно,particularly | 
2168,especially,no_equality,,в особенности,
2169,especially,spécialement,specially | specifically | ,специально,specially | specifically | 
2170,especially,surtout,particularly | mainly | primarily | mostly | ,специально,specially | specifically | 
2171,especially,surtout,particularly | mainly | primarily | mostly | ,в частности,in particular | particularly | specifically | notably | 
2172,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,европейский,european | 
2173,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,евро,casino euro|strong euro|euro zone | 
2174,euro,de l'euro,,no_equality,
2175,euro,en euros,,no_equality,
2176,euro,participant,involved | non-participating | ,no_equality,
2177,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,европейский,european | 
2178,euro,euro,strong euro|weak euro|euros per day|stable euro|pound | ,евро,casino euro|strong euro|euro zone | 
2179,euro,no_equality,,еврозона,eurozone | euro zone | euro-zone | euro area | euro-area | 
2180,even,voire,possibly | ,еще,still | more | yet | even more | 
2181,even,pair,even-numbered | odd | even numbered | ,no_equality,
2182,even,impair,odd | uneven | odd-numbered | ,no_equality,
2183,even,quitte,,no_equality,
2184,even,même,,no_equality,
2185,even,encore,still | yet | again | ,no_equality,
2186,even,égaliser,equalize | level | level | equal | slick | equate | ,no_equality,
2187,even,no_equality,,четный,
2188,even,no_equality,,ровный,flat | smooth | equal | level | steady | straight | uniform | 
2189,even,no_equality,,равномерный,uniform | equal | steady | constant | homogeneous | 
2190,even,voire,possibly | ,еще,still | more | yet | even more | 
2191,even,no_equality,,выровнять,equalize | smooth | align | straighten | center | level | 
2192,against,contre,,no_equality,
2193,against,par rapport à,in relation to | over | relative to | versus | with regard to | with respect to | in comparison with | ,no_equality,
2194,against,no_equality,,против,versus | 
2195,against,no_equality,,по отношению к,toward | relative to | in relation to | with respect to | 
2196,everywhere,partout,anywhere | ,везде,anywhere | 
2197,everywhere,partout,anywhere | ,повсюду,elsewhere | all over the place | 
2198,everywhere,partout,anywhere | ,повсеместно,elsewhere | widely | across the board | universally | all over the place | 
2199,everywhere,partout,anywhere | ,везде,anywhere | 
2200,everywhere,partout,anywhere | ,повсюду,elsewhere | all over the place | 
2201,everywhere,partout,anywhere | ,повсеместно,elsewhere | widely | across the board | universally | all over the place | 
2202,everywhere,no_equality,,во всем мире,
2203,everywhere,no_equality,,всюду,
2204,age,vieillir,to age fast|to now age fast|mature | mature | ,no_equality,
2205,age,no_equality,,стареть,
2206,age,no_equality,,постареть,
2207,age,no_equality,,состарить где-то,
2208,exactly,exactement,precisely | accurately | ,именно,precisely | specifically | 
2209,exactly,exactement,precisely | accurately | ,как раз,precisely | 
2210,exactly,précisément,precisely | specifically | accurately | ,именно,precisely | specifically | 
2211,exactly,no_equality,,точно,precisely | accurately | certainly | for sure | definitely | 
2212,exactly,exactement,precisely | accurately | ,именно,precisely | specifically | 
2213,exactly,précisément,precisely | specifically | accurately | ,именно,precisely | specifically | 
2214,exactly,no_equality,,в точности,
2215,exactly,no_equality,,совсем,quite | very | completely | entirely | totally | not | absolutely | 
2216,exactly,no_equality,,ровно,
2217,exactly,exactement,precisely | accurately | ,как раз,precisely | 
2218,exam,examen,written exam|final exam|medical exam|knowledge exam|review | examination | test | consideration | scrutiny | discussion | self-examination | ,экзамен,entrance exam|state exam|final exam|important exam|examination | test | 
2219,exam,examen,written exam|final exam|medical exam|knowledge exam|review | examination | test | consideration | scrutiny | discussion | self-examination | ,экзамен,entrance exam|state exam|final exam|important exam|examination | test | 
2220,exam,no_equality,,осмотр,free exam|medical exam|inspection | examination | survey | checkup | physical exam | physical | viewing | 
2221,exam,no_equality,,обследование,examination | survey | checkup | inspection | scan | screening | inquiry | medical examination | 
2222,examination,interrogatoire,oral examination|examinations for discovery|examination of witnesses|chief examination|interrogation | interrogatory | questioning | ,экзамен,entrance examination|dele examination|final examination|intermediate examination|exam | test | 
2223,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,исследование,roentgenologic examination|economic examination|thorough examination|most definitive examination|research | study | survey | investigation | exploration | 
2224,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,изучение,critical examination|study | research | investigation | survey | exploration | learning | 
2225,examination,interrogatoire,oral examination|examinations for discovery|examination of witnesses|chief examination|interrogation | interrogatory | questioning | ,экзамен,entrance examination|dele examination|final examination|intermediate examination|exam | test | 
2226,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,исследование,roentgenologic examination|economic examination|thorough examination|most definitive examination|research | study | survey | investigation | exploration | 
2227,examination,no_equality,,обследование,relevant examination|medical examination|far examination|free medical examination|survey | checkup | inspection | exam | scan | screening | inquiry | medical examination | 
2228,examination,no_equality,,экспертиза,forensic examination|selective examination|expertise | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
2229,examination,no_equality,,проверка,serious examination|check | inspection | verification | test | audit | review | validation | testing | 
2230,examination,no_equality,,осмотр,physical examination|inspection | exam | survey | checkup | physical exam | physical | viewing | 
2231,examination,no_equality,,рассмотрение,careful examination|consideration | review | inspection | approval | triage | mention | 
2232,examination,examen,preliminary examination|medical examination|written examination|international preliminary examination|review | test | exam | consideration | scrutiny | discussion | self-examination | ,изучение,critical examination|study | research | investigation | survey | exploration | learning | 
2233,examination,no_equality,,освидетельствование,clearance | 
2234,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,отличный,great | good | different | perfect | nice | wonderful | fine | outstanding | 
2235,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,прекрасный,beautiful | great | wonderful | lovely | fine | perfect | nice | splendid | 
2236,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,превосходный,superb | superior | perfect | fine | outstanding | award-win | prime | wonderful | 
2237,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,великолепный,magnificent | great | beautiful | splendid | wonderful | superb | stunning | spectacular | 
2238,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,замечательный,wonderful | great | remarkable | fantastic | nice | amazing | lovely | splendid | 
2239,excellent,remarquable,quite excellent|remarkable | outstanding | notable | noteworthy | tremendous | wonderful | impressive | distinguished | ,замечательный,wonderful | great | remarkable | fantastic | nice | amazing | lovely | splendid | 
2240,excellent,idéal,ideal | perfect | great | convenient | ,отличный,great | good | different | perfect | nice | wonderful | fine | outstanding | 
2241,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,отличный,great | good | different | perfect | nice | wonderful | fine | outstanding | 
2242,excellent,idéal,ideal | perfect | great | convenient | ,отличный,great | good | different | perfect | nice | wonderful | fine | outstanding | 
2243,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,прекрасный,beautiful | great | wonderful | lovely | fine | perfect | nice | splendid | 
2244,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,превосходный,superb | superior | perfect | fine | outstanding | award-win | prime | wonderful | 
2245,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,великолепный,magnificent | great | beautiful | splendid | wonderful | superb | stunning | spectacular | 
2246,excellent,excellent,truly excellent|really excellent|equally excellent|absolutely excellent|great | good | very good | outstanding | fine | ,замечательный,wonderful | great | remarkable | fantastic | nice | amazing | lovely | splendid | 
2247,excellent,remarquable,quite excellent|remarkable | outstanding | notable | noteworthy | tremendous | wonderful | impressive | distinguished | ,замечательный,wonderful | great | remarkable | fantastic | nice | amazing | lovely | splendid | 
2248,excellent,no_equality,,удобный,comfortable | convenient | easy | handy | suitable | useful | cosy | user-friendly | 
2249,excellent,no_equality,,первоклассный,first-class | first-rate | high quality | world-class | top-class | prime | premium | state-of-the-art | 
2250,excellent,no_equality,,безупречный,impeccable | perfect | flawless | faultless | irreproachable | immaculate | unimpeachable | pure | 
2251,except,sauf que,except that | ,кроме,besides | in addition to | except for | apart from | other than | beyond | aside from | 
2252,except,sauf,other than | except for | but | excluding | with the exception of | ,no_equality,
2253,except,à l'exception de,with the exception of | except for | other than | apart from | excluding | but | ,no_equality,
2254,except,excepté,except for | apart from | with the exception of | ,кроме,besides | in addition to | except for | apart from | other than | beyond | aside from | 
2255,except,excepter,out-~-leave out | ,no_equality,
2256,except,sauf que,except that | ,кроме,besides | in addition to | except for | apart from | other than | beyond | aside from | 
2257,except,excepté,except for | apart from | with the exception of | ,кроме,besides | in addition to | except for | apart from | other than | beyond | aside from | 
2258,except for,hormis,apart from | other than | besides | aside from | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2259,except for,à l'exception de,with the exception of | except | other than | apart from | excluding | but | ,no_equality,
2260,except for,sauf,except | other than | but | excluding | with the exception of | ,no_equality,
2261,except for,excepté,except | apart from | with the exception of | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2262,except for,à part,apart from | other than | besides | aside from | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2263,except for,exception faite,with the exception of | ,no_equality,
2264,except for,à l' exclusion de,excluding | to the exclusion of | other than | with the exception of | ,no_equality,
2265,except for,hormis,apart from | other than | besides | aside from | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2266,except for,excepté,except | apart from | with the exception of | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2267,except for,à part,apart from | other than | besides | aside from | ,кроме,except | besides | in addition to | apart from | other than | beyond | aside from | 
2268,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,упражнение,ballet exercises|exercise of power|cynical exercise|beautiful exercise|
2269,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,занятие,practical exercise|class | lesson | activity | session | occupation | training | course | study | 
2270,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,тренировка,training | practice | training session | workout | fitness | drill | 
2271,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,физические упражнения,physical exercise|
2272,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,тренироваться,train | train | work out | practice | practice | work out | 
2273,exercise,se prévaloir,take advantage of | make use of | invoke | avail | make use of | ,позаниматься,work out | keep fit | 
2274,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,поупражняться,practice | work out | 
2275,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,позаниматься,work out | keep fit | 
2276,exercise,activité physique,,no_equality,
2277,exercise,s'exercer,practice | exert | practice | mediate | ,no_equality,
2278,exercise,faire de l'exercice,,no_equality,
2279,exercise,no_equality,,учение,joint exercise|counter-terrorism exercise|naval exercise|peacekeeping exercise|teaching | drill | training | doctrine | training exercise | 
2280,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,упражнение,ballet exercises|exercise of power|cynical exercise|beautiful exercise|
2281,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,занятие,practical exercise|class | lesson | activity | session | occupation | training | course | study | 
2282,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,тренировка,training | practice | training session | workout | fitness | drill | 
2283,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,физические упражнения,physical exercise|
2284,exercise,no_equality,,осуществлять,carry out | perform | conduct | implement | carry out | execute | accomplish | pursue | 
2285,exercise,no_equality,,проявлять,show | manifest | exhibit | have | project | smooth out | exert | 
2286,exercise,exercice,effective exercise|military exercise|written exercise|simulation exercise|fiscal year | year | financial year | fiscal period | ,тренироваться,train | train | work out | practice | practice | work out | 
2287,exercise,no_equality,,осуществить,to exercise their right|implement | carry out | accomplish | realize | perform | fulfill | execute | 
2288,exercise,se prévaloir,take advantage of | make use of | invoke | avail | make use of | ,позаниматься,work out | keep fit | 
2289,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,позаниматься,work out | keep fit | 
2290,exercise,no_equality,,отрабатываться,simulate | 
2291,exercise,no_equality,,тренировать,train | coach | train | coach | 
2292,exercise,exercer,to exercise their right|to exercise this right|to exercise the right|to exercise their democratic rights|exert | perform | carry out | practice | put | carry on | pursue | ,поупражняться,practice | work out | 
2293,exercise,no_equality,,руководствоваться,guide | govern | guide | 
2294,exit,se fermer,close | shut | ,выйти,to exit any open programs|go out | go | come out | leave | reach | release | emerge | enter | step | 
2295,exit,se fermer,close | shut | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2296,exit,sortie,emergency exit|first exit|motorway exit|second exit|output | release | separation | outlet | outing | trip | removal | discharge | ,no_equality,
2297,exit,issue,outcome | ,no_equality,
2298,exit,quitter,to exit the wizard|to exit the BIOS|to exit the current operation|to exit the market|leave | leave | quit | depart | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2299,exit,sortir,to exit the hotel|to exit the bed easily|to exit the printer|to exit its lair|go out | leave | get out | release | emerge | out-~-come out | come out of | leave | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2300,exit,no_equality,,выход,emergency exit|exit from the eurozone|exit from the monetary union|possible exit|output | access | release | withdrawal | gate | yield | way out | outlet | 
2301,exit,no_equality,,выезд,second exit|check-out | departure | exit point | 
2302,exit,no_equality,,съезд,first exit|congress | convention | 
2303,exit,no_equality,,уход,care | departure | withdrawal | maintenance | disengagement | resignation | 
2304,exit,no_equality,,вывод,phased exit|conclusion | output | withdrawal | findings | lesson | implication | inference | drawdown | 
2305,exit,no_equality,,развязка,junction | interchange | endgame | dénouement | bypass | denouement | anagnorisis | 
2306,exit,no_equality,,отступление,retreat | departure | setback | diversion | deviation | 
2307,exit,se fermer,close | shut | ,выйти,to exit any open programs|go out | go | come out | leave | reach | release | emerge | enter | step | 
2308,exit,no_equality,,покинуть,leave | flee | leave | abandon | depart | quit | displace | 
2309,exit,no_equality,,выходить,go | come out | go out | face | extend | enter | overlook | emerge | withdraw | 
2310,exit,no_equality,,покидать,leave | leave | flee | abandon | depart | come out of | 
2311,exit,se fermer,close | shut | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2312,exit,quitter,to exit the wizard|to exit the BIOS|to exit the current operation|to exit the market|leave | leave | quit | depart | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2313,exit,sortir,to exit the hotel|to exit the bed easily|to exit the printer|to exit its lair|go out | leave | get out | release | emerge | out-~-come out | come out of | leave | ,уходить,go | leave | go away | go out | go | leave | fade | dates back | 
2314,exit,no_equality,,завершиться,end | conclude | complete | finish | culminate | wrap up | 
2315,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,объяснить,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|attribute | 
2316,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,объяснять,to explain this apparent contradiction|to explain these things|to explain insurance policies|to explain today's problems|attribute | account for | 
2317,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,рассказать,tell | speak | 
2318,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,рассказывать,tell | tell | share | talk about | relate | cover | 
2319,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,разъяснить,clarify | elaborate | spell out | clear up | 
2320,explain,s'expliquer,attribute | ,no_equality,
2321,explain,exposer,expose | set out | outline | exhibit | expose | incur | ,no_equality,
2322,explain,préciser,to explain to Parliament|specify | clarify | state | indicate | identify | point out | set out | define | note | ,no_equality,
2323,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,объяснить,to explain consciousness|to explain concepts|to explain the Maoists' unprecedented triumph|to explain in part|attribute | 
2324,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,объяснять,to explain this apparent contradiction|to explain these things|to explain insurance policies|to explain today's problems|attribute | account for | 
2325,explain,no_equality,,пояснить,clarify | 
2326,explain,no_equality,,объясняться,stem from | account for | interpret | root | underlie | 
2327,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,рассказать,tell | speak | 
2328,explain,no_equality,,пояснять,clarify | 
2329,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,рассказывать,tell | tell | share | talk about | relate | cover | 
2330,explain,no_equality,,разъяснять,expound | elaborate | clarify | 
2331,explain,expliquer,to explain in detail|to explain to the House|to explain to Canadians|to explain to the customer|describe | tell | discuss | account for | elucidate | ,разъяснить,clarify | elaborate | spell out | clear up | 
2332,extra,d' appoint,,no_equality,
2333,extra,supplémentaire,additional | further | supplementary | supplemental | ,no_equality,
2334,extra,additionnel,additional | further | incremental | ,no_equality,
2335,extra,extra,terrific | ,no_equality,
2336,extra,en sus,,no_equality,
2337,extra,figurant,,no_equality,
2338,extra,service supplémentaire,,no_equality,
2339,extra,comparse,stooge | accomplice | ,no_equality,
2340,extra,no_equality,,дополнительный,additional | further | 
2341,extra,no_equality,,дополнительная услуга,
2342,extra,no_equality,,добавок,additive | supplement | addition | supplementation | admixture | 
2343,extra,no_equality,,статист,
2344,extra,no_equality,,дополнительное удобство,
2345,fact,réalité,fact of life|sad fact|prosaic fact|facts in this matter|reality | truth | ,факт,simple fact|interesting fact|historical fact|obvious fact|evidence | thing | reality | 
2346,fact,fait,mere fact|relevant facts|historical facts|important fact|event | failure | reality | ,факт,simple fact|interesting fact|historical fact|obvious fact|evidence | thing | reality | 
2347,fact,réalité,fact of life|sad fact|prosaic fact|facts in this matter|reality | truth | ,факт,simple fact|interesting fact|historical fact|obvious fact|evidence | thing | reality | 
2348,fact,fait,mere fact|relevant facts|historical facts|important fact|event | failure | reality | ,факт,simple fact|interesting fact|historical fact|obvious fact|evidence | thing | reality | 
2349,fact,no_equality,,обстоятельство,circumstance | 
2350,fail,avarie,damage | drive failure | hard drive failure | ,обанкротиться,go under | collapse | 
2351,fail,échec,manual fail|manual fail of alias|failure | chess | breakdown | defeat | collapse | ,no_equality,
2352,fail,échouer,to fail diagnostics|to fail at runtime|to fail the exam|to fail on a client|strand | ground | post-install | beach | ,no_equality,
2353,fail,manquer,to obviously not fail|miss | lack | miss | lack | waste | ,no_equality,
2354,fail,omettre,omit | miss | neglect | overlook | out-~-leave out | omit | waive | ,no_equality,
2355,fail,négliger,neglect | overlook | disregard | ignore | neglect | ,no_equality,
2356,fail,faillir,to fail in its duty|bankrupt | fall short | default | derogate | falls short | ,no_equality,
2357,fail,faire faillite,,no_equality,
2358,fail,avorter,abort | have abortions | derail | have an abortion | abort | miscarry | ,no_equality,
2359,fail,rater,miss | miss | foil | waste | ,no_equality,
2360,fail,défaillir,,no_equality,
2361,fail,no_equality,,фэйл,
2362,fail,no_equality,,провалиться,collapse | flunk | break down | fail miserably | 
2363,fail,avarie,damage | drive failure | hard drive failure | ,обанкротиться,go under | collapse | 
2364,fail,no_equality,,потерпеть неудачу,
2365,fail,no_equality,,несостояться,
2366,fail,no_equality,,провалить,to fail in your exam|to fail the test|disrupt | 
2367,fail,no_equality,,терпеть неудачи,
2368,fail,no_equality,,потерпеть крах,
2369,fail,no_equality,,подвести,sum up | disappoint | summarize | let down | 
2370,fail,no_equality,,не смочь,
2371,fair,loyal,loyal | honest | faithful | ,честный,honest | honourable | 
2372,fair,foire,trade fair|international fair|science fair|art fair|show | trade fair | trade show | fairground | ,ярмарка,trade fair|international fair|job fair|book fair|trade fair | 
2373,fair,foire,trade fair|international fair|science fair|art fair|show | trade fair | trade show | fairground | ,выставка,world's fair|international trade fair|building fair|exhibition | show | exhibit | expo | exposition | trade fair | trade show | 
2374,fair,équitable,reasonably fair|socially fair|genuinely fair|truly fair|equitable | equal | just | ,ярмарка,trade fair|international fair|job fair|book fair|trade fair | 
2375,fair,juste,right | just | correct | accurate | proper | ,no_equality,
2376,fair,honnête,honest | decent | frank | law-abiding | ,no_equality,
2377,fair,exposition,world's fair|agricultural fair|exposure | exhibition | exhibit | exposition | show | underexposure | ,no_equality,
2378,fair,salon,National Education Fair|job fair|international trade fair|career fair|lounge | living room | salon | lounge area | show | living area | sitting room | exhibition | ,ярмарка,trade fair|international fair|job fair|book fair|trade fair | 
2379,fair,no_equality,,справедливый,just | equitable | righteous | 
2380,fair,loyal,loyal | honest | faithful | ,честный,honest | honourable | 
2381,fair,no_equality,,беспристрастный,impartial | dispassionate | unbiased | even-handed | candid | impersonal | non-partisan | 
2382,fair,no_equality,,добросовестный,conscientious | diligent | 
2383,fair,foire,trade fair|international fair|science fair|art fair|show | trade fair | trade show | fairground | ,ярмарка,trade fair|international fair|job fair|book fair|trade fair | 
2384,fair,équitable,reasonably fair|socially fair|genuinely fair|truly fair|equitable | equal | just | ,ярмарка,trade fair|international fair|job fair|book fair|trade fair | 
2385,fair,salon,National Education Fair|job fair|international trade fair|career fair|lounge | living room | salon | lounge area | show | living area | sitting room | exhibition | ,ярмарка,trade fair|international fair|job fair|book fair|trade fair | 
2386,fair,foire,trade fair|international fair|science fair|art fair|show | trade fair | trade show | fairground | ,выставка,world's fair|international trade fair|building fair|exhibition | show | exhibit | expo | exposition | trade fair | trade show | 
2387,fall,automne,next fall|past fall|fall of each year|fall of this year|autumn | ,осень,next fall|autumn | 
2388,fall,automne,next fall|past fall|fall of each year|fall of this year|autumn | ,падать,to fall everywhere|to fall in the forest|drop | decline | go down | fall down | collapse | depreciate | crash | 
2389,fall,automne,next fall|past fall|fall of each year|fall of this year|autumn | ,опускаться,drop | lower | sink | descend | go down | come down | get down | come down | 
2390,fall,tomber,to fall into the trap|to fall from the sky|to fall into place|to fall to the ground|drop | down-~-fall down | ,упасть,to fall sharply|to fall downward|to fall more sharply|to fall again|drop | decline | fall down | collapse | plunge | plummet | sink | 
2391,fall,tomber,to fall into the trap|to fall from the sky|to fall into place|to fall to the ground|drop | down-~-fall down | ,попалить,to fall under a tram-car|hit | have got | have got to | land | end up | strike | advance | 
2392,fall,automnal,autumnal | ,no_equality,
2393,fall,chute,fall of communism|free fall|fall of the iron curtain|fall of the wall|drop | waterfall | collapse | decline | crash | downfall | ,no_equality,
2394,fall,baisse,fall in prices|average fall|sharp fall|fall in production|decrease | decline | reduction | drop | cut | downturn | ,no_equality,
2395,fall,diminution,actual fall|significant fall|significant fall in Community exports|fall in capacity utilisation|decrease | reduction | decline | drop | cut | depletion | ,no_equality,
2396,fall,recul,fall in exports|slight fall|fall in captive use|fall in consumption|decline | decrease | setback | retreat | drop | hindsight | backward step | retrospect | ,no_equality,
2397,fall,diminuer,to fall too much|to fall this year|to fall faster|to fall every year|decrease | reduce | decline | diminish | lower | reduce | drop | cut | ,no_equality,
2398,fall,baisser,to fall in unison|to fall spectacularly|lower | decrease | reduce | drop | decline | go down | lower | cut | ,no_equality,
2399,fall,chuter,drop | decline | plummet | go down | collapse | ,no_equality,
2400,fall,entrer,to fall into this category|to fall within the definition|enter | come into | go | type | enter | get | come | ,осень,next fall|autumn | 
2401,fall,relever,to fall within CN codes|to fall within subheadings|to fall within national competence|to fall within its competence|identify | meet | address | note | report | raise | face | address | take up | ,попалить,to fall under a tram-car|hit | have got | have got to | land | end up | strike | advance | 
2402,fall,incomber,to fall to the national court|to fall to the law|to fall to the Commission|lie | rest | behove | behoove | ,попалить,to fall under a tram-car|hit | have got | have got to | land | end up | strike | advance | 
2403,fall,s'inscrire,register | up-~-sign up | enroll | subscribe | fit | register | ,no_equality,
2404,fall,se situer,locate | situate | lie | set | stand | range | ,no_equality,
2405,fall,no_equality,,падение,communism's fall|free fall|serious fall|price fall|decline | collapse | drop | downfall | crash | demise | dip | plunge | 
2406,fall,automne,next fall|past fall|fall of each year|fall of this year|autumn | ,осень,next fall|autumn | 
2407,fall,entrer,to fall into this category|to fall within the definition|enter | come into | go | type | enter | get | come | ,осень,next fall|autumn | 
2408,fall,no_equality,,спад,recession | decline | downturn | slowdown | drop | slump | contraction | bust | 
2409,fall,no_equality,,водопад,waterfall | cataract | falling water | 
2410,fall,no_equality,,снижение,fall in child mortality|reduction | decline | decrease | cut | drop | descent | depreciation | cutting | 
2411,fall,no_equality,,свержение,overthrow | ouster | removal | 
2412,fall,no_equality,,понижение,fall of income indices|decline | reduction | cut | drop | decrease | depreciation | dent | 
2413,fall,no_equality,,грехопадение,
2414,fall,no_equality,,упадок,decline | decay | demise | collapse | decadence | breakdown | degradation | slippage | shortfall | 
2415,fall,tomber,to fall into the trap|to fall from the sky|to fall into place|to fall to the ground|drop | down-~-fall down | ,упасть,to fall sharply|to fall downward|to fall more sharply|to fall again|drop | decline | fall down | collapse | plunge | plummet | sink | 
2416,fall,automne,next fall|past fall|fall of each year|fall of this year|autumn | ,падать,to fall everywhere|to fall in the forest|drop | decline | go down | fall down | collapse | depreciate | crash | 
