,en,ru,fr
7364,under,ниже,au-dessous de
7365,under,меньше,moins de
7366,under,меньше,moins
7367,under,под началом,no_equality
7368,under,моложе,moins de
7369,under,младше,no_equality
7370,oftentimes,часто,souvent
7371,oftentimes,много раз,souvent
7372,euphony,благозвучие,no_equality
7373,peachy,персиковый,de pêche
7374,peachy,замечательный,remarquable
7375,blub,реветь,no_equality
7376,weightless,невесомый,no_equality
7377,boil,кипеть,bouillir
7378,boil,варить,faire bouillir
7379,boil,варить,faire cuire
7380,boil,вскипятить,faire bouillir
7381,boil,выкипеть,no_equality
7382,boil,фурункул,no_equality
7383,boil,кипение,no_equality
7384,boil,закипятить,no_equality
7385,furthermore,кроме того,en outre
7386,furthermore,кроме того,de plus
7387,furthermore,кроме того,par ailleurs
7388,furthermore,кроме того,également
7389,furthermore,кроме того,de surcroît
7390,furthermore,кроме того,enfin
7391,furthermore,кроме того,aussi
7392,furthermore,кроме того,en plus
7393,furthermore,кроме того,de même
7394,furthermore,кроме того,au demeurant
7395,furthermore,к тому же,en outre
7396,furthermore,к тому же,de plus
7397,furthermore,к тому же,par ailleurs
7398,furthermore,к тому же,également
7399,furthermore,к тому же,d'ailleurs
7400,furthermore,к тому же,aussi
7401,furthermore,к тому же,en plus
7402,furthermore,к тому же,au surplus
7403,furthermore,к тому же,au demeurant
7404,furthermore,далее,en outre
7405,furthermore,далее,par ailleurs
7406,furthermore,далее,également
7407,furthermore,далее,aussi
7408,furthermore,притом,no_equality
7409,work life,трудовая жизнь,no_equality
7410,hazel-grouse,рябчик,no_equality
7411,hazel grouse,рябчик,no_equality
7412,Halliburton,холлибертон,no_equality
7413,zit,прыщик,bouton
7414,realist,реалист,réaliste
7415,realist,реалистичный,réaliste
7416,biotechnological,биотехнологический,biotechnologique
7417,automatic,автомат,automate
7418,automatic,автоматика,no_equality
7419,automatic,автоматическое устройство,automatique
7420,automatic,автоматическое,automatique
7421,automatic,автоматизированный,automatique
7422,automatic,автоматизированный,automatisé
7423,automatic,автоматическая,automatique
7424,automatic,автоматическая,automatisé
7425,automatic,автоматный,no_equality
7426,automatic,самодействующий,no_equality
7427,automatic,машинальный,no_equality
7428,automatic,автоматически,no_equality
7429,rad,радиан,no_equality
7430,rad,радикал,no_equality
7431,rad,радиус,no_equality
7432,outboard,за бортом,no_equality
7433,outboard,внешний,extérieur
7434,outboard,внешний,externe
7435,outboard,навесной,no_equality
7436,outboard,забортный,no_equality
7437,sector,сектор,secteur
7438,sector,сектор,branche
7439,sector,сектор,industrie
7440,sector,сектор,agriculture
7441,sector,отрасль,secteur
7442,sector,отрасль,branche
7443,sector,область,secteur
7444,sector,область,domaine
7445,sector,область,zone
7446,sector,секторный,no_equality
7447,recepient,получатель,no_equality
7448,honeymoon,медовый месяц,lune de miel
7449,honeymoon,медовый месяц,nuit de noce
7450,honeymoon,проводить медовый месяц,lune de miel
7451,snowbound,заснеженный,no_equality
7452,snowbound,занесенный снегом,no_equality
7453,soup,суп,soupe
7454,soup,суп,potage
7455,soup,суп,bouillon
7456,soup,юшка,no_equality
7457,soup,варево,no_equality
7458,soup,суповой,no_equality
7459,Swanson,Суонсон,swanson
7460,solar,солнечный,solaire
7461,solar,солнечный,soleil
7462,solar,солнечная энергия,no_equality
7463,solar,солнце,no_equality
7464,preposition,предлог,préposition
7465,wintery,зимний,hivernal
7466,wintery,зимний,d'hiver
7467,monoclonal,моноклональный,no_equality
7468,melanoma,меланома,mélanome
7469,nutritional,пищевой,alimentaire
7470,nutritional,питательный,nutritionnel
7471,nutritional,питательный,nutritif
7472,nutritional,питательный,nutriment
7473,nutritional,алиментарный,malnutrition
7474,nutritional,трофический,no_equality
7475,nutritional,связанный с питанием,no_equality
7476,sasquatch,снежный человек,yéti
7477,sasquatch,снежный человек,sasquatch
7478,sasquatch,снежный человек,big foot
7479,stressor,стрессор,no_equality
7480,stressor,стрессовый фактор,no_equality
7481,sand,песок,sable
7482,sand,песок,sand
7483,sand,песчаный пляж,no_equality
7484,sand,песчинка,no_equality
7485,sand,песчаный грунт,sable
7486,sand,вынос песка,no_equality
7487,sand,песчаный,sablonneux
7488,sand,пескоструйный,no_equality
7489,sand,шлифовать,no_equality
7490,sand,шкурить,no_equality
7491,sand,посыпать песком,no_equality
7492,sift,просеивать,no_equality
7493,sift,анализировать,no_equality
7494,sift,отсеивать,filtrer
7495,sift,сеять,no_equality
7496,sift,посыпать,no_equality
7497,sift,просеивание,no_equality
7498,Santa,Санта Клаус,père noël
7499,Santa,дедов,no_equality
7500,Alaska,Аляска,alaska
7501,black hole,черная дыра,no_equality
7502,enviably,завидно,no_equality
7503,Buddhism,буддизм,bouddhisme
7504,Buddhism,буддийская религия,no_equality
7505,Buddhism,буддийский,no_equality
7506,um,ГМ,hum
7507,um,ГМ,heu
7508,um,ГМ,euh
7509,um,ГМ,um
7510,um,м-м,hum
7511,um,м-м,heu
7512,um,м-м,um
7513,um,м-м,hmm
7514,waxwork,восковая фигура,no_equality
7515,waxwork,муляж,no_equality
7516,CARFAX,распутье,carrefour
7517,CARFAX,Карфакс,carfax
7518,communistic,коммунистический,communiste
7519,false negative,ложноотрицательный,no_equality
7520,false negative,ложно отрицательный,no_equality
7521,false-negative,ложноотрицательный,no_equality
7522,ion,ионный,no_equality
7523,ion,ион,ion
7524,accessory,вспомогательный,auxiliaire
7525,accessory,акцессорный,no_equality
7526,accessory,второстепенный,accessoire
7527,accessory,фурнитура,no_equality
7528,accessory,соучастник,accessoire
7529,accessory,соучастник,complice
7530,accessory,украшение,accessoire
7531,accessory,вспомогательное устройство,auxiliaire
7532,accessory,комплектующая деталь,no_equality
7533,accessory,дополнительное приспособление,no_equality
7534,accessory,комплектующее изделие,no_equality
7535,accessory,приставка,no_equality
7536,accessory,деталь туалета,no_equality
7537,accessory,сопутствующий,no_equality
7538,Shanghainese,Шанхайский,no_equality
7539,resemblance,сходство,ressemblance
7540,resemblance,сходство,similitude
7541,resemblance,подобие,no_equality
7542,misbehave,плохо себя вести,no_equality
7543,misbehave,вести себя неподобающе,no_equality
7544,misbehave,шалить,no_equality
7545,month,месяц,moi
7546,month,месяц,mensuelle
7547,month,месяц,mensuel
7548,month,месячник,moi
7549,month,месячный,no_equality
7550,month,мес.,no_equality
7551,spread,распространение,propagation
7552,spread,распространение,diffusion
7553,spread,распространение,prolifération
7554,spread,распространение,étendue
7555,spread,распространение,expansion
7556,spread,спред,no_equality
7557,spread,разброс,no_equality
7558,spread,распространять,répandre
7559,spread,распространять,propager
7560,spread,распространять,diffuser
7561,spread,распространять,étendre
7562,spread,распространять,disséminer
7563,spread,распространяться,diffuser
7564,spread,распространяться,se propager
7565,spread,распространяться,se répandre
7566,spread,распространяться,s'étendre
7567,spread,распространяться,s'étaler
7568,spread,разносить,no_equality
7569,spread,расстилать,no_equality
7570,spread,расправить,déployer
7571,spread,передавать,diffuser
7572,spread,охватить,étendre
7573,spread,раскинуться,no_equality
7574,spread,растекаться,no_equality
7575,spread,сеять,répandre
7576,spread,разойтись,no_equality
7577,spread,разнестись,no_equality
7578,spread,разостлать,no_equality
7579,spread,расползтись,no_equality
7580,spread,расселиться,no_equality
7581,spread,распределиться,no_equality
7582,housekeeping,домашнее хозяйство,ménage
7583,housekeeping,домашнее хозяйство,tâches ménagères
7584,housekeeping,домашнее хозяйство,économie domestique
7585,housekeeping,домоводство,économie domestique
7586,housekeeping,служебные действия,no_equality
7587,housekeeping,хозяйственный,no_equality
7588,housekeeping,служебный,no_equality
7589,protagonist,сторонник,no_equality
7590,protagonist,главное действующее лицо,no_equality
7591,protagonist,протагонист,protagoniste
7592,motion,движение,mouvement
7593,motion,движение,geste
7594,motion,ходатайство,motion
7595,motion,ходатайство,requête
7596,motion,ходатайство,demande
7597,motion,предложение,motion
7598,motion,предложение,proposition
7599,motion,жест,geste
7600,motion,действие,no_equality
7601,motion,кино,no_equality
7602,motion,двигаться,no_equality
7603,motion,двигательный,no_equality
7604,thirty-one,тридцать одна,trente et un
7605,haul,тащить,transporter
7606,haul,тащить,traîner
7607,haul,тащить,ramener
7608,haul,тащить,emmener
7609,haul,перевозить,transporter
7610,haul,перевозить,bouger
7611,haul,возить,transporter
7612,haul,возить,emmener
7613,haul,буксировать,remorquer
7614,haul,буксировать,tracter
7615,haul,вывозить,transporter
7616,haul,перевозка,no_equality
7617,haul,улов,butin
7618,haul,улов,prise
7619,haul,рейс,no_equality
7620,haul,расстояние,distance
7621,haul,рывок,no_equality
7622,haul,трофей,butin
7623,Java,ява,java
7624,Java,Яванский,no_equality
7625,Java,Java,no_equality
7626,perky,веселый,joyeux
7627,perky,веселый,gai
7628,perky,дерзкий,effronté
7629,whirligig,юла,no_equality
7630,whirligig,круговорот,no_equality
7631,half-naked,полуобнаженный,no_equality
7632,half naked,полуголый,à moitié nu
7633,separation,разделение,séparation
7634,separation,разделение,distinction
7635,separation,разделение,scission
7636,separation,разделение,dissociation
7637,separation,разлучение,no_equality
7638,separation,разъединение,séparation
7639,separation,разобщение,no_equality
7640,separation,разлука,séparation
7641,separation,сепарация,no_equality
7642,separation,отрыв,éloignement
7643,separation,отрыв,détachement
7644,separation,эшелонирование,no_equality
7645,separation,цветоделение,no_equality
7646,separation,размежевание,no_equality
7647,separation,отлучение,no_equality
7648,separation,разделительный,no_equality
7649,separation,раздельный,no_equality
7650,medicine,медицина,médecine
7651,medicine,лекарство,médecine
7652,medicine,лекарство,médicament
7653,medicine,лекарство,remède
7654,medicine,лекарство,traitement
7655,medicine,терапия,traitement
7656,medicine,микстура,no_equality
7657,Desiree,Дезире,desiree
7658,gymnast,гимнаст,gymnaste
7659,gymnast,грация,no_equality
7660,good-natured,добродушный,no_equality
7661,unexpectedly,неожиданно,inopinément
7662,unexpectedly,неожиданно,étonnamment
7663,unexpectedly,неожиданно,subitement
7664,unexpectedly,неожиданно,soudainement
7665,unexpectedly,неожиданно,brusquement
7666,unexpectedly,неожиданно,à l'improviste
7667,unexpectedly,неожиданно,manière inattendue
7668,unexpectedly,неожиданно,soudain
7669,unexpectedly,неожиданно,de façon inattendue
7670,unexpectedly,непредвиденно,no_equality
7671,unexpectedly,невзначай,no_equality
7672,unexpectedly,непредсказуемо,imprévisiblement
7673,cooker,кастрюля,no_equality
7674,cooker,кухонная плита,cuisinière
7675,cooker,варочный котел,chaudière
7676,cooker,варочный,no_equality
7677,gas company,газовая компания,no_equality
7678,inquisitorial,инквизиторский,no_equality
7679,inquisitorial,следственный,no_equality
7680,MOSFET,МОП,no_equality
7681,apron,фартук,tablier
7682,apron,рисберма,no_equality
7683,apron,перрон,no_equality
7684,apron,наличник,no_equality
7685,apron,коррекс,no_equality
7686,apron,козырек,no_equality
7687,interdependence,взаимозависимость,interdépendance
7688,interdependence,взаимозависимость,interdépendant
7689,interdependence,взаимозависимость,corrélation
7690,interdependence,взаимозависимость,dépendance mutuelle
7691,interdependence,взаимная зависимость,corrélation
7692,ore,руда,minerai
7693,ore,обогащение руды,minerai
7694,ore,рудное сырье,no_equality
7695,ore,оруденение,no_equality
7696,ore,эре,no_equality
7697,ore,рудный,no_equality
7698,sea,море,mer
7699,sea,море,océan
7700,sea,море,large
7701,sea,морская гладь,no_equality
7702,sea,морской,mer
7703,sea,морской,maritime
7704,sea,морской,marin
7705,sea,в море,no_equality
7706,hiss,шипеть,siffler
7707,hiss,освистывать,no_equality
7708,hiss,шипение,sifflement
7709,uncalled,невостребованный,no_equality
7710,uncalled,незваный,no_equality
7711,uncalled,неуместный,no_equality
7712,limbic,лимбический,limbique
7713,superiority,превосходство,supériorité
7714,superiority,превосходство,suprématie
7715,superiority,превосходство,prééminence
7716,superiority,преимущество,suprématie
7717,superiority,первенство,primauté
7718,superiority,преобладание,supériorité
7719,derision,насмешка,moquerie
7720,cascade,каскад,cascade
7721,cascade,каскадный,cascade
7722,cascade,многокаскадный,no_equality
7723,cascade,каскадировать,no_equality
7724,seek,искать,chercher
7725,seek,искать,rechercher
7726,seek,искать,demander
7727,seek,искать,trouver
7728,seek,стремиться,viser
7729,seek,стремиться,s'efforcer
7730,seek,стремиться,tenter
7731,seek,стремиться,tendre
7732,seek,просить,demander
7733,seek,просить,solliciter
7734,seek,просить,réclamer
7735,seek,добиваться,rechercher
7736,seek,добиваться,demander
7737,seek,добиваться,obtenir
7738,seek,добиваться,solliciter
7739,seek,добиваться,s'efforcer
7740,seek,обращаться,demander
7741,seek,обращаться,obtenir
7742,seek,обращаться,solliciter
7743,seek,обращаться,consulter
7744,seek,обращаться,recourir
7745,seek,хотеть,vouloir
7746,seek,взыскать,réclamer
7747,seek,призвать,no_equality
7748,seek,стремитесь получить,obtenir
7749,seek,преследовать,no_equality
7750,seek,претендовать,réclamer
7751,seek,пытаться найти,no_equality
7752,seek,стремиться найти,chercher
7753,seek,стремиться найти,rechercher
7754,seek,стремиться найти,trouver
7755,seek,стремиться найти,s'efforcer
7756,seek,хотят получить,no_equality
7757,seek,домогаться,no_equality
7758,seek,старайтесь найти,chercher
7759,seek,старайтесь найти,rechercher
7760,seek,старайтесь найти,trouver
7761,enable,давать возможность,donner la possibilité
7762,enable,включить,activer
7763,enable,включить,donner
7764,enable,дать,aider
7765,enable,дать,donner
7766,enable,способствовать,permettre
7767,enable,способствовать,faciliter
7768,enable,способствовать,favoriser
7769,enable,дать возможность,no_equality
7770,enable,предоставлять возможность,no_equality
7771,enable,разблокировать,no_equality
7772,uncompromising,бескомпромиссный,intransigeant
7773,erotic,эротический,érotique
7774,erotic,эротика,no_equality
7775,blaster,бластер,blaster
7776,blaster,бластер,phaseur
7777,blaster,видеобластер,no_equality
7778,blaster,взрывник,no_equality
7779,blaster,программатор,no_equality
7780,blaster,дробеструйный аппарат,no_equality
7781,blaster,пескоструйный аппарат,no_equality
7782,blaster,пескоструйный,no_equality
7783,MDA,среднесрочная оценка,no_equality
7784,ladylike,женственный,féminin
7785,ladylike,благовоспитанный,no_equality
7786,ladylike,воспитанная,no_equality
7787,snowsuit,комбинезон,no_equality
7788,incrementalism,инкрементализм,no_equality
7789,tenseness,напряженность,tension
7790,tenseness,скованность,no_equality
7791,Sherman,Шерман,sherman
7792,devoir,обязанность,devoir
7793,ascent,восхождение,ascension
7794,ascent,подъем,ascension
7795,ascent,подъем,montée
7796,ascent,подъем,élévation
7797,ascent,всплытие,no_equality
7798,ascent,выведение,no_equality
7799,ascent,восшествие,no_equality
7800,torpid,вялый,no_equality
7801,torpid,торпидный,no_equality
7802,torpid,оцепеневший,no_equality
7803,entailment,воплощение,no_equality
7804,entailment,логическое следствие,no_equality
7805,useless,бесполезный,inutile
7806,useless,никуда не годный,no_equality
7807,useless,бессильный,no_equality
7808,useless,бесплодный,no_equality
7809,useless,непутевый,no_equality
7810,useless,неполезный,no_equality
7811,useless,бесполезное занятие,inutile
7812,bezoar,безоаровый,no_equality
7813,bezoar,безоаровый камень,no_equality
7814,ouse,уз,ouse
7815,untidiness,неопрятность,no_equality
7816,untidiness,беспорядок,désordre
7817,skydiver,парашютист,parachutiste
7818,benefice,приход,no_equality
7819,benefice,бенефиций,no_equality
7820,benefice,Бенефис,no_equality
7821,benefice,бенефиция,no_equality
7822,benefice,благодетель,no_equality
7823,bluefin tuna,голубой тунец,no_equality
7824,feign,притворяться,feindre
7825,feign,притворяться,simuler
7826,feign,симулировать,feindre
7827,feign,симулировать,simuler
7828,feign,придумать,no_equality
7829,triptych,триптих,triptyque
7830,moth,мотылек,no_equality
7831,moth,моль,mite
7832,moth,моль,papillon de nuit
7833,moth,сумеречница,no_equality
7834,moth,пяденица,no_equality
7835,moth,мошка,no_equality
7836,unproved,недоказанный,no_equality
7837,genius,гений,génie
7838,genius,гений,génial
7839,genius,гений,genius
7840,genius,гений,gros malin
7841,genius,гений,savant
7842,genius,гений,prodige
7843,genius,гениальный человек,génie
7844,genius,гениальный человек,ingénieux
7845,genius,дух,no_equality
7846,genius,гениальная личность,no_equality
7847,genius,гениальный,no_equality
7848,archiver,архиватор,no_equality
7849,speedometer,спидометр,indicateur de vitesse
7850,speedometer,спидометр,compteur
7851,speedometer,измеритель скорости,no_equality
7852,speedometer,скоростемер,no_equality
7853,superciliously,высокомерно,no_equality
7854,showbusiness,шоу-бизнес,show-business
7855,showbusiness,шоу-бизнес,show business
7856,Martha,марта,marthe
7857,Martha,марта,marta
7858,Martha,марта,martha
7859,Aurelia,Аурелия,aurelia
7860,dazzle,ослеплять,éblouir
7861,dazzle,поражать,impressionner
7862,dazzle,пестреть,no_equality
7863,dazzle,ослепление,éblouissement
7864,dazzle,ослепительный блеск,no_equality
7865,dazzle,ослепительный,no_equality
7866,quesadilla,кесадилья,no_equality
7867,vapid,бессодержательный,no_equality
7868,vapid,пресный,insipide
7869,vapid,пресный,fade
7870,euthanize,усыпить,euthanasier
7871,euthanize,подвергать эвтаназии,no_equality
7872,best-practice,лучшие практики,no_equality
7873,best practice,наилучшая практика,pratiques optimales
7874,best practice,наилучшая практика,pratique optimale
7875,best practice,наилучшая практика,best practice
7876,best practice,передовая практика,bonnes pratiques
7877,best practice,передовая практика,meilleure pratique
7878,best practice,передовая практика,bonne pratique
7879,best practice,передовая практика,meilleures pratiques
7880,best practice,передовая практика,pratiques optimales
7881,best practice,передовая практика,pratiques exemplaires
7882,best practice,передовая практика,pratique optimale
7883,best practice,передовая практика,best practice
7884,best practice,передовой опыт,bonnes pratiques
7885,best practice,передовой опыт,meilleures pratiques
7886,best practice,передовой опыт,pratiques optimales
7887,best practice,передовой опыт,pratiques exemplaires
7888,best practice,лучший метод,no_equality
7889,best practice,лучший опыт,no_equality
7890,best practice,передовые методы,bonnes pratiques
7891,best practice,передовые методы,pratiques optimales
7892,best practice,передовые методы,pratiques exemplaires
7893,best practice,оптимальные методы,meilleures pratiques
7894,best practice,оптимальные методы,meilleures méthodes
7895,best practice,лучшая методика,no_equality
7896,best practice,образцовая практика,no_equality
7897,best practice,передовая методика,no_equality
7898,best practice,наилучшая методика,no_equality
7899,minnow,блесна,no_equality
7900,minnow,мелюзга,no_equality
7901,minnow,гольян,no_equality
7902,studied,изученный,no_equality
7903,studied,разученный,no_equality
7904,wreck,авария,accident
7905,wreck,развалина,épave
7906,wreck,обломки,épave
7907,wreck,обломки,débris
7908,wreck,крушение,épave
7909,wreck,крушение,accident
7910,wreck,крушение,naufrage
7911,wreck,остатки кораблекрушения,naufrage
7912,wreck,затонувший корабль,no_equality
7913,wreck,затонувший объект,no_equality
7914,wreck,остов корабля,no_equality
7915,wreck,разрушить,détruire
7916,wreck,разрушить,ruiner
7917,wreck,разрушить,gâcher
7918,wreck,разрушить,démolir
7919,wreck,разрушить,briser
7920,wreck,разрушить,bousiller
7921,wreck,разрушить,casser
7922,wreck,сорвать,ruiner
7923,wreck,портить,détruire
7924,wreck,портить,ruiner
7925,wreck,портить,gâcher
7926,wreck,портить,bousiller
7927,wreck,портить,casser
7928,wreck,угробить,ruiner
7929,wreck,угробить,démolir
7930,wreck,угробить,bousiller
7931,wreck,затонувший,no_equality
7932,wreck,аварийный,no_equality
7933,Nestor,Нестор,nestor
7934,Dante,Данте,dante
7935,observer,наблюдатель,observateur
7936,observer,наблюдатель,spectateur
7937,observer,наблюдатель,observer
7938,observer,наблюдатель,guetteur
7939,observer,эксперт,no_equality
7940,observer,блюститель,no_equality
7941,observer,наблюдательница,observateur
7942,observer,наблюдающий,no_equality
7943,fish-scale,рыбья чешуя,no_equality
7944,fish-scale,чешуйка,no_equality
7945,fish scale,рыбья чешуя,no_equality
7946,watchtower,сторожевая башня,tour de guet
7947,watchtower,сторожевая башня,tour de garde
7948,watchtower,пожарная вышка,no_equality
7949,watchtower,ОСБ,no_equality
7950,reject,отвергать,rejeter
7951,reject,отвергать,refuser
7952,reject,отвергать,renier
7953,reject,отвергать,répudier
7954,reject,отклонять,rejeter
7955,reject,отклонять,refuser
7956,reject,отказываться,rejeter
7957,reject,отказываться,refuser
7958,reject,отказываться,renoncer
7959,reject,отбрасывать,rejeter
7960,reject,отталкивать,rejeter
7961,reject,отталкивать,repousser
7962,reject,отталкивать,écarter
7963,reject,отторгать,rejeter
7964,reject,излучить,no_equality
7965,reject,забраковать,no_equality
7966,reject,отбраковывать,no_equality
7967,reject,отторгнуть,no_equality
7968,reject,категорически отвергать,rejeter
7969,reject,категорически отвергать,refuser
7970,reject,категорически отвергать,catégoriquement
7971,reject,категорически отвергать,renier
7972,reject,категорически отвергать,répudier
7973,reject,отмести,no_equality
7974,reject,откажется принять,no_equality
7975,reject,отказываются принимать,no_equality
7976,reject,отклонение,rejet
7977,reject,отказ,rejet
7978,reject,отказ,refus
7979,erect,возводить,ériger
7980,erect,возводить,construire
7981,erect,возводить,dresser
7982,erect,возводить,édifier
7983,erect,устанавливать,no_equality
7984,erect,монтировать,monter
7985,erect,водрузить,no_equality
7986,erect,прямой,droit
7987,erect,прямостоячий,no_equality
7988,erect,стоячий,no_equality
7989,erect,прямо,no_equality
7990,erect,вертикально,no_equality
7991,erect,торчком,no_equality
7992,pitfall,ловушка,piège
7993,pitfall,ошибка,no_equality
7994,pitfall,подвох,piège
7995,pitfall,волчья яма,no_equality
7996,pitfall,просчет,no_equality
7997,suggestible,поддающийся внушению,no_equality
7998,suggestible,внушаемый,no_equality
7999,fenestration,фенестрация,no_equality
8000,specially,специально,spécialement
8001,specially,специально,particulièrement
8002,specially,специально,spécifiquement
8003,specially,специально,expressément
8004,specially,специально,exprès
8005,specially,специально,spécifique
8006,specially,специально,spéciaux
8007,specially,в особенности,spécialement
8008,specially,в особенности,particulièrement
8009,specially,в особенности,notamment
8010,specially,в особенности,surtout
8011,specially,в особенности,en particulier
8012,specially,нарочно,exprès
8013,cacique,Касик,no_equality
8014,cacique,кацик,no_equality
8015,cacique,вождь,no_equality
8016,blitzkrieg,блицкриг,blitzkrieg
8017,blitzkrieg,молниеносный,no_equality
8018,warlike,воинственный,guerrier
8019,warlike,воинственный,belliqueux
8020,warlike,военный,no_equality
8021,reformation,преобразование,réforme
8022,reformation,исправление,amendement
8023,reformation,реформирование,réforme
8024,reformation,переформатирование,no_equality
8025,reformation,переформирование,no_equality
8026,reformation,перестроение,no_equality
8027,reformation,реформационный,no_equality
8028,car,автомобиль,voiture
8029,car,автомобиль,véhicule
8030,car,автомобиль,auto
8031,car,автомобиль,bagnole
8032,car,тачка,voiture
8033,car,тачка,bagnole
8034,car,тачка,caisse
8035,car,вагонетка,no_equality
8036,car,автомобильный,automobile
8037,car,вагонный,no_equality
8038,dream,мечта,rêve
8039,dream,чаяние,no_equality
8040,dream,мечтать,rêver
8041,dream,мечтать,rêvasser
8042,dream,видеть во сне,rêver
8043,dream,спать,rêver
8044,dream,помышлять,no_equality
8045,dream,во сне,no_equality
8046,lukewarm,тепловатый,no_equality
8047,lukewarm,теплый,tiède
8048,lukewarm,равнодушный,no_equality
8049,lukewarm,вялый,no_equality
8050,lukewarm,умеренно теплый,tiède
8051,break out,вспыхнуть,éclater
8052,break out,начаться,éclater
8053,break out,вырываться,no_equality
8054,break out,выбиться,no_equality
8055,anaemia,анемия,anémie
8056,anaemia,анемия,drépanocytose
8057,symlink,символьная ссылка,no_equality
8058,Orion,Орион,orion
8059,stinker,мерзкий тип,genre
8060,stinker,вонючка,puant
8061,stinker,вонючка,qui pue
8062,stinker,подонок,salaud
8063,autosomal,аутосомный,no_equality
8064,autosomal,автосомальный,no_equality
8065,antiplatelet,антитромбоцитарный,no_equality
8066,belief,вера,croyance
8067,belief,вера,conviction
8068,belief,вера,foi
8069,belief,вера,confiance
8070,belief,вера,religion
8071,belief,доверие,foi
8072,belief,доверие,confiance
8073,belief,вероисповедание,religion
8074,belief,представление,idée
8075,belief,поверье,croyance
8076,belief,религиозные убеждения,religion
8077,mollusc,моллюск,mollusque
8078,consecrate,освящать,no_equality
8079,consecrate,рукоположить,no_equality
8080,consecrate,посвятить,consacrer
8081,consecrate,благословлять,bénir
8082,shack,лачуга,cabane
8083,shack,будка,cabine
8084,shack,ШЭК,no_equality
8085,Kalgoorlie,Калгурли,kalgoorlie
8086,amphetamine,амфетамин,amphétamine
8087,Astana,Астана,astana
8088,Marconi,Маркони,marconi
8089,quietus,квитанция,no_equality
8090,supplementary,дополнительный,supplémentaire
8091,supplementary,дополнительный,complémentaire
8092,supplementary,дополнительный,additionnel
8093,supplementary,дополнительный,subsidiaire
8094,supplementary,дополнительный,complément
8095,supplementary,вкладной,no_equality
8096,supplementary,дополняющий,complémentaire
8097,supplementary,дополняющий,additionnel
8098,supplementary,дополняющий,complément
8099,supplementary,дополняющий,complétant
8100,decedent,умерший,défunt
8101,decedent,умерший,décédé
8102,decedent,покойный,no_equality
8103,decedent,покойник,défunt
8104,megan,Меган,megan
8105,megan,Меган,mégane
8106,megan,Меган,meegan
8107,trucker,водитель грузовика,camionneur
8108,trucker,водитель грузовика,routier
8109,trucker,грузовики,no_equality
8110,policymaker,политика,no_equality
8111,policymaker,директивный орган,décideur
8112,policymaker,политический деятель,no_equality
8113,policymaker,стратег,no_equality
8114,policymaker,разработчик экономической политики,no_equality
8115,policymaker,высший чиновник,no_equality
8116,Elvish,эльфийский,no_equality
8117,Elvish,эльфийский язык,no_equality
8118,Carl,Карл,karl
8119,Carl,Карл,carl
8120,absent,отсутствовать,no_equality
8121,absent,отлучиться,no_equality
8122,absent,отсутствующий,no_equality
8123,absent,в отсутствие,no_equality
8124,absent,без,absence
8125,absent,absent,no_equality
8126,grafter,взяточник,no_equality
8127,grafter,мошенник,escroc
8128,grafter,привой,no_equality
8129,leisured,неторопливый,no_equality
8130,leisured,досужий,no_equality
8131,leisured,тягучий,no_equality
8132,refusal,отказ,refus
8133,refusal,отказ,refusé
8134,refusal,отказ,rejet
8135,refusal,отклонение,rejet
8136,refusal,несогласие,no_equality
8137,Maxine,Максин,maxine
8138,Maxine,Максин,maxime
8139,Maxine,Максины,maxine
8140,Maxine,Максины,maxime
8141,showdown,раскрытие карт,no_equality
8142,showdown,вскрытие карт,no_equality
8143,showdown,вскрытие,no_equality
8144,showdown,поединок,confrontation
8145,showdown,поединок,duel
8146,showdown,развязка,no_equality
8147,showdown,решающее сражение,no_equality
8148,showdown,выяснение отношений,no_equality
8149,showdown,проба сил,no_equality
8150,showdown,откровенный обмен мнениями,no_equality
8151,Mockingbird,пересмешник,moqueur
8152,characterisation,характеристика,caractérisation
8153,characterisation,характеристика,qualification
8154,characterisation,характеристика,caractéristique
8155,blankly,безучастно,no_equality
8156,blankly,тупо,no_equality
8157,blankly,невыразительно,no_equality
8158,egotism,эготизм,égoïsme
8159,egotism,эготизм,égocentrisme
8160,egotism,самомнение,no_equality
8161,Elias,елияс,no_equality
8162,Elias,Илья,no_equality
8163,Elias,Элиас,elias
8164,milligram,миллиграмм,milligramme
8165,unsought,непрошенный,no_equality
8166,sophomore,второкурсник,no_equality
8167,sophomore,студент-второкурсник,no_equality
8168,door step,порог,porte
8169,dengue,лихорадка денге,dengue
8170,site,сайт,site
8171,site,местоположение,lieu
8172,site,местоположение,emplacement
8173,site,местоположение,endroit
8174,site,участок,site
8175,site,участок,endroit
8176,site,участок,terrain
8177,site,узел,no_equality
8178,site,площадка,site
8179,site,площадка,terrain
8180,site,стройплощадка,chantier
8181,cruel,жестокий,cruel
8182,cruel,жестокий,brutal
8183,cruel,жестокий,impitoyable
8184,cruel,безжалостный,cruel
8185,cruel,безжалостный,impitoyable
8186,cruel,свирепый,no_equality
8187,cruel,жестокосердный,no_equality
8188,cruel,злой,méchant
8189,cruel,ужасный,atroce
8190,cruel,бесчеловечный,no_equality
8191,cruel,изуверский,no_equality
8192,Bethel,Вефиль,no_equality
8193,atheist,атеист,athée
8194,atheist,атеистический,no_equality
8195,atheist,неверующий,no_equality
8196,decisiveness,решительность,détermination
8197,decisiveness,решительность,décision
