,en,ru,fr
12422,goatskin,козлина,no_equality
12423,prayer book,молитвенник,livre de prières
12424,prayer book,молитвенник,missel
12425,prayer book,богослужебная книга,no_equality
12426,hardline,бескомпромиссный,intransigeant
12427,Westphalia,Вестфалия,no_equality
12428,shantytown,трущобы,bidonville
12429,hang on,держаться,s'accrocher
12430,hang on,держаться,tenir
12431,hang on,повиснуть,no_equality
12432,hang on,прицепиться,no_equality
12433,haphazardly,случайно,au hasard
12434,haphazardly,бессистемно,no_equality
12435,haphazardly,вразбивку,no_equality
12436,meantime,между тем,entre-temps
12437,meantime,между тем,en attendant
12438,meantime,между тем,cependant
12439,meantime,тем временем,entre-temps
12440,meantime,тем временем,en attendant
12441,meantime,тем временем,entretemps
12442,meantime,тем временем,ici là
12443,meantime,пока,en attendant
12444,microcosm,микрокосм,microcosme
12445,bashfully,стыдливо,no_equality
12446,footpad,разбойник,no_equality
12447,freshen,освежать,rafraîchir
12448,weasel,ласка,belette
12449,weasel,проныра,fouine
12450,weasel,проныра,belette
12451,weasel,проныра,weasel
12452,weasel,горностай,no_equality
12453,preternatural,противоестественный,no_equality
12454,preternatural,сверхъестественный,surnaturel
12455,preternatural,необычный,no_equality
12456,bleep,звуковой сигнал,no_equality
12457,bleep,короткий электронный звук,no_equality
12458,milt,молоки,no_equality
12459,milt,Милт,milt
12460,Tun,ТУН,tun
12461,Tun,бочка,fût
12462,Tun,чан,cuve
12463,politeness,вежливость,politesse
12464,politeness,вежливость,courtoisie
12465,diachronic,диахронический,no_equality
12466,concretion,осаждение,no_equality
12467,concretion,конкреция,no_equality
12468,concretion,коагуляция,no_equality
12469,concretion,сгущение,no_equality
12470,concretion,конкременты,no_equality
12471,concretion,твердение,no_equality
12472,concretion,сращение,no_equality
12473,Tyne,тайна,no_equality
12474,preliminary,предварительный,préliminaire
12475,preliminary,предварительный,provisoire
12476,preliminary,предварительный,préalable
12477,preliminary,первоначальный,préliminaire
12478,preliminary,первоначальный,premier
12479,preliminary,ориентировочный,provisoire
12480,preliminary,предпроектный,no_equality
12481,preliminary,заблаговременный,no_equality
12482,preliminary,прелиминарный,no_equality
12483,preliminary,предварительно,préalablement
12484,preliminary,предварительно,provisoirement
12485,preliminary,подготовительное мероприятие,no_equality
12486,preliminary,предварительное сведение,préliminaire
12487,preliminary,предварительное сведение,provisoire
12488,preliminary,предварительное сведение,préalable
12489,Zambia,Замбия,zambie
12490,Zambia,Замбия,zambia
12491,Francesca,Франческа,francesca
12492,taskbar,панель задач,barre des tâches
12493,subnormal,субнормальный,no_equality
12494,modify,модифицировать,modifier
12495,modify,корректировать,modifier
12496,modify,корректировать,adapter
12497,modify,корректировать,ajuster
12498,modify,корректировать,moduler
12499,modify,модифицироваться,no_equality
12500,modify,редактировать,modifier
12501,modify,редактировать,éditer
12502,modify,дорабатывать,no_equality
12503,slather,намазывать,no_equality
12504,slather,тратить,no_equality
12505,Coppola,Коппола,coppola
12506,cynologist,кинолог,no_equality
12507,cynologist,кинологический,no_equality
12508,river,речной,fluvial
12509,river,приречный,no_equality
12510,river,реки,rivière
12511,river,реки,eau
12512,river,реки,ruisseau
12513,river,р.,no_equality
12514,mead,луг,pré
12515,mead,МИД,mead
12516,mead,медовуха,hydromel
12517,mead,мед,no_equality
12518,mead,МЭД,mead
12519,GST,компания GST,no_equality
12520,Hillary,Хиллари,hillary
12521,Hillary,Хиллари,hilary
12522,hummock,пригорок,no_equality
12523,hummock,торос,no_equality
12524,hummock,кочка,no_equality
12525,hummock,стамухи,no_equality
12526,hummock,возвышенность,no_equality
12527,leathern,кожаный,en cuir
12528,referent,референт,no_equality
12529,referent,референтный,no_equality
12530,blacksmith,кузнец,forgeron
12531,blacksmith,кузнец,maréchal-ferrant
12532,blacksmith,кузнец,forgeur
12533,blacksmith,кузнечное дело,no_equality
12534,blacksmith,Коваль,no_equality
12535,blacksmith,кузнечный,no_equality
12536,hydrangea,гортензия,hortensia
12537,crude oil,сырая нефть,pétrole brut
12538,crude oil,добываемая нефть,no_equality
12539,crude oil,сырое масло,no_equality
12540,hairpiece,шиньон,no_equality
12541,phylogenetic,филогенетический,no_equality
12542,recapitulation,резюме,no_equality
12543,recapitulation,краткое повторение,récapitulation
12544,recapitulation,суммирование,no_equality
12545,recapitulation,перепросмотр,no_equality
12546,recapitulation,реприза,no_equality
12547,recapitulation,рекапитуляция,no_equality
12548,Biddle,Биддл,no_equality
12549,Biddle,бидл,no_equality
12550,relate,относиться,concerner
12551,relate,относиться,se rapporter
12552,relate,рассказывать,raconter
12553,relate,затрагивать,concerner
12554,relate,соотносить,lier
12555,relate,связывать,relier
12556,relate,связывать,lier
12557,relate,связывать,être lié
12558,relate,связывать,associer
12559,relate,связывать,rattacher
12560,relate,соответствовать,correspondre
12561,relate,зависеть,no_equality
12562,traffic warden,инспектор дорожного движения,no_equality
12563,bitch,сука,salope
12564,bitch,сука,pute
12565,bitch,сука,garce
12566,bitch,сука,salaud
12567,bitch,сука,enfoiré
12568,bitch,сука,chienne
12569,bitch,сука,connard
12570,bitch,сука,connasse
12571,bitch,сука,conne
12572,bitch,сука,putain
12573,bitch,сука,saloperie
12574,bitch,сука,pétasse
12575,bitch,Мегера,no_equality
12576,bitch,жаловаться,no_equality
12577,bitch,скулить,no_equality
12578,bitch,пакостить,no_equality
12579,bitch,ворчать,no_equality
12580,grandly,грандиозно,no_equality
12581,grandly,важно,no_equality
12582,savanna,саванна,savane
12583,savanna,саванный,no_equality
12584,oleander,олеандр,laurier-rose
12585,Alzheimer,Альцгеймер,alzheimer
12586,integrative,интегративный,no_equality
12587,integrative,интегрированный,intégré
12588,neurotically,невротически,no_equality
12589,bilingualism,двуязычие,no_equality
12590,bilingualism,двуязычность,no_equality
12591,Guadalupe,Гваделупа,guadeloupe
12592,emigrate,эмигрировать,émigrer
12593,emigrate,эмигрировать,migrer
12594,emigrate,переселиться,no_equality
12595,intuition,интуиция,no_equality
12596,intuition,предчувствие,intuition
12597,intuition,предчувствие,pressentiment
12598,intuition,интуитивный,no_equality
12599,lie,лежать,no_equality
12600,lie,находиться,résider
12601,lie,находиться,rester
12602,lie,находиться,se trouver
12603,lie,находиться,se situer
12604,lie,лгать,mentir
12605,lie,крыться,no_equality
12606,lie,пролегать,no_equality
12607,lie,залегать,no_equality
12608,lie,ложь,mensonge
12609,lie,ложь,menteur
12610,lie,ложь,faux
12611,lie,лиев,no_equality
12612,alienist,психиатр,psychiatre
12613,archly,лукаво,no_equality
12614,archly,игриво,no_equality
12615,circlet,кольцо,cercle
12616,circlet,венец,couronne
12617,circlet,кружок,cercle
12618,circlet,ободок,no_equality
12619,circlet,венчик,no_equality
12620,promise,обещать,promettre
12621,promise,обязаться,no_equality
12622,promise,дать слово,no_equality
12623,promise,давать обещание,promesse
12624,promise,давать обещание,promis
12625,promise,давать обещание,parole
12626,promise,зарекаться,no_equality
12627,promise,обещание,promesse
12628,promise,обещание,promis
12629,promise,обещание,engagement
12630,promise,обещание,parole
12631,promise,обещание,serment
12632,promise,перспектива,promesse
12633,promise,обетование,no_equality
12634,promise,посыл,no_equality
12635,promise,надежда,promesse
12636,promise,надежда,espoir
12637,promise,обетованья,no_equality
12638,promise,обет,promesse
12639,promise,обет,serment
12640,promise,посул,no_equality
12641,promise,данное обещание,promesse
12642,promise,данное обещание,promis
12643,promise,данное обещание,parole
12644,promise,многообещающий,no_equality
12645,incommunicado,без права переписки,au secret
12646,sectarian,сектантский,sectaire
12647,sectarian,межконфессиональный,no_equality
12648,sectarian,сектанский,no_equality
12649,sectarian,сектант,no_equality
12650,sectarian,сектантка,no_equality
12651,imperfection,несовершенство,imperfection
12652,imperfection,изъян,défaut
12653,imperfection,неполнота,no_equality
12654,imperfection,неровность,no_equality
12655,imperfection,неидеальность,no_equality
12656,Dormition,Успение,no_equality
12657,Dormition,Успенская,no_equality
12658,nonstop,беспосадочный,no_equality
12659,nonstop,без умолку,sans arrêt
12660,nonstop,без умолку,sans cesse
12661,nonstop,без остановки,sans arrêt
12662,nonstop,без остановки,sans cesse
12663,nonstop,без остановки,sans interruption
12664,incendiary,зажигательный,no_equality
12665,incendiary,подстрекательский,incendiaire
12666,incendiary,поджигатель,incendiaire
12667,Novak,Новак,novak
12668,murrain,ящур,no_equality
12669,murrain,мор,peste
12670,murrain,падеж,no_equality
12671,curry,карри,curry
12672,curry,карри,cari
12673,curry,подлизываться,no_equality
12674,curry,заискивать,no_equality
12675,curry,выделывать,no_equality
12676,luster,блеск,lustre
12677,luster,блеск,éclat
12678,luster,люстра,lustre
12679,luster,люстровый,no_equality
12680,vibration,вибрация,vibration
12681,vibration,виброизоляция,no_equality
12682,vibration,сотрясение,no_equality
12683,vibration,уровень вибрации,vibration
12684,vibration,вибрирование,no_equality
12685,vibration,вибродатчик,no_equality
12686,vibration,флюиды,vibration
12687,vibration,вибрационный,no_equality
12688,pleasant,приятный,agréable
12689,pleasant,приятный,plaisant
12690,pleasant,приятный,charmant
12691,pleasant,приятный,aimable
12692,pleasant,приятный,beau
12693,pleasant,веселый,no_equality
12694,pleasant,симпатичный,sympathique
12695,pleasant,симпатичный,charmant
12696,pleasant,симпатичный,beau
12697,pleasant,отрадный,agréable
12698,pleasant,понравившийся,no_equality
12699,negotiation,ведение переговоров,négociation
12700,negotiation,преодоление,no_equality
12701,negotiation,согласование,négociation
12702,negotiation,обсуждение,négociation
12703,negotiation,заключение,négociation
12704,negotiation,торг,marchandage
12705,negotiation,негоциация,no_equality
12706,negotiation,переуступка,no_equality
12707,safeguard,защищать,protéger
12708,safeguard,защищать,sauvegarder
12709,safeguard,защищать,préserver
12710,safeguard,защищать,garantir
12711,safeguard,защищать,défendre
12712,safeguard,защищать,veiller
12713,safeguard,гарантировать,protéger
12714,safeguard,гарантировать,sauvegarder
12715,safeguard,гарантировать,préserver
12716,safeguard,гарантировать,garantir
12717,safeguard,гарантировать,assurer
12718,safeguard,сохранить,protéger
12719,safeguard,сохранить,sauvegarder
12720,safeguard,сохранить,préserver
12721,safeguard,сохранить,maintenir
12722,safeguard,сохранить,conserver
12723,safeguard,уберегать,no_equality
12724,safeguard,гарантия,garantie
12725,safeguard,охрана,no_equality
12726,safeguard,предосторожность,no_equality
12727,safeguard,сохранение,sauvegarde
12728,safeguard,сохранение,protection
12729,safeguard,сохранение,préservation
12730,safeguard,обеспечение,protection
12731,safeguard,обеспечение,garantie
12732,safeguard,обеспечение,sécurité
12733,safeguard,защитная мера,no_equality
12734,safeguard,защитный,no_equality
12735,sage,мудрец,sage
12736,sage,мудрец,sauge
12737,sage,мудрец,sagesse
12738,sage,мудрец,philosophe
12739,sage,шалфей,sauge
12740,sage,СКГЭ,no_equality
12741,sage,мудрый,sage
12742,sage,премудрый,sage
12743,sage,шалфейный,no_equality
12744,exodus,исход,exode
12745,exodus,массовый отъезд,no_equality
12746,exodus,массовый исход,no_equality
12747,exodus,бегство,fuite
12748,exodus,книга исхода,exode
12749,exodus,выход,sortie
12750,exodus,переселение,no_equality
12751,Bloodstone,Кровавик,no_equality
12752,Bloodstone,кровавый камень,no_equality
12753,sympathiser,сочувствующий,sympathisant
12754,decaffeinated coffee,кофе без кофеина,café décaféiné
12755,decaffeinated coffee,кофе без кофеина,décaféiné
12756,self-protection,самозащита,autodéfense
12757,self-protection,внутренняя защита,protection
12758,self protection,самозащита,no_equality
12759,satire,сатира,satire
12760,satire,насмешка,no_equality
12761,satire,сатирическое произведение,no_equality
12762,satire,сатирический,no_equality
12763,tumble,падать,tomber
12764,tumble,падать,chuter
12765,tumble,кувыркаться,no_equality
12766,tumble,рушиться,tomber
12767,tumble,рушиться,s'écrouler
12768,tumble,швырять,no_equality
12769,tumble,ввалиться,no_equality
12770,tumble,бросаться,no_equality
12771,tumble,валяться,no_equality
12772,tumble,падение,chute
12773,tumble,падение,culbute
12774,tumble,кувырок,no_equality
12775,tumble,кувыркание,no_equality
12776,parliament,парламент,parlementaire
12777,parliament,парламент,parlement
12778,parliament,парламент,assemblée
12779,parliament,парламентарий,parlementaire
12780,parliament,здание парламента,législature
12781,parliament,парламентский,no_equality
12782,attend,посещать,assister à
12783,attend,посещать,assister
12784,attend,посещать,fréquenter
12785,attend,посещать,suivre
12786,attend,присутствовать,assister
12787,attend,присутствовать,venir
12788,attend,присутствовать,prendre part
12789,attend,присутствовать,être présent
12790,attend,присутствовать,se présenter
12791,attend,присутствовать,présent
12792,attend,обслуживать,no_equality
12793,attend,сопровождать,no_equality
12794,attend,заботиться,soigner
12795,attend,следить,suivre
12796,attend,уделять внимание,no_equality
12797,attend,ходить,assister
12798,attend,ходить,fréquenter
12799,attend,ходить,suivre
12800,attend,ходить,venir
12801,attend,заниматься,s'occuper
12802,attend,заниматься,vaquer
12803,attend,учиться,no_equality
12804,attend,слушать,suivre
12805,Quebec,Квебек,québec
12806,Quebec,Квебекский,québécois
12807,estimable,достойный уважения,no_equality
12808,estimable,достойный,no_equality
12809,estimable,почтенный,no_equality
12810,estimable,ценный,no_equality
12811,rescript,рескрипт,rescrit
12812,scoria,шлак,scorie
12813,scoria,вулканические шлаки,no_equality
12814,repentance,покаяние,repentir
12815,repentance,покаяние,pénitence
12816,repentance,покаяние,contrition
12817,repentance,сожаление,no_equality
12818,repentance,покаянный,no_equality
12819,Valletta,Валлетта,no_equality
12820,Wyatt,Уайет,wyatt
12821,Wyatt,Уайетта,no_equality
12822,Escobar,Эскобар,escobar
12823,red card,красная карточка,no_equality
12824,audaciously,дерзко,no_equality
12825,MacNeil,Макнил,macneil
12826,plausible,правдоподобный,plausible
12827,plausible,правдоподобный,crédible
12828,plausible,вероятный,plausible
12829,plausible,вероятный,vraisemblable
12830,plausible,вероятный,probable
12831,plausible,достоверный,crédible
12832,plausible,приемлемый,no_equality
12833,plausible,убедительно,no_equality
12834,hierarchy,иерархия,hiérarchie
12835,hierarchy,иерархия,hiérarchisation
12836,hierarchy,иерархия,hiérarchique
12837,hierarchy,иерархи,no_equality
12838,hierarchy,иерархический уровень,hiérarchique
12839,hierarchy,соподчиненность,hiérarchie
12840,hierarchy,церковная иерархия,hiérarchie
12841,hierarchy,церковная иерархия,hiérarchisation
12842,hierarchy,церковная иерархия,hiérarchique
12843,hierarchy,иерархический,no_equality
12844,gendarmerie,жандармерия,gendarmerie
12845,gendarmerie,жандармский,no_equality
12846,Hailie,Хейли,hailie
12847,Klingon,клингонский,klingon
12848,Klingon,клингон,klingon
12849,sonorous,звучный,no_equality
12850,sonorous,сонорный,no_equality
12851,unaccompanied minor,несопровождаемое несовершеннолетнее,no_equality
12852,unaccompanied minor,несовершеннолетний без сопровождения,no_equality
12853,microblogging,микроблог,no_equality
12854,kabob,кебаб,kebab
12855,kabob,кебаб,brochette
12856,neurologic,неврологический,neurologique
12857,exertion,усилие,effort
12858,exertion,напряжение,effort
12859,exertion,проявление,no_equality
12860,exertion,применение,emploi
12861,exertion,физическая нагрузка,no_equality
12862,wraparound,панорамный,no_equality
12863,wraparound,круговой,no_equality
12864,wraparound,обволакивающий,no_equality
12865,wraparound,с запахом,no_equality
12866,abyss,бездна,abîme
12867,abyss,бездна,gouffre
12868,abyss,бездна,abyss
12869,abyss,первозданный хаос,no_equality
12870,simulacrum,подобие,no_equality
12871,simulacrum,видимость,no_equality
12872,simulacrum,симулякр,no_equality
12873,demonstrative,демонстративный,no_equality
12874,demonstrative,демонстративно,no_equality
12875,demonstrative,наглядно,no_equality
12876,AMEX,карты AMEX,no_equality
12877,AMEX,амекс,no_equality
12878,Arthur,Артур,arthur
12879,designation,обозначение,désignation
12880,designation,обозначение,appellation
12881,designation,обозначение,dénomination
12882,designation,обозначение,indication
12883,designation,назначение,désignation
12884,designation,назначение,nomination
12885,designation,назначение,désigné
12886,designation,определение,no_equality
12887,designation,указание,indication
12888,designation,маркировка,no_equality
12889,designation,целеуказание,no_equality
12890,designation,десигнация,désignation
12891,send off,отослать,envoyer
12892,send off,отослать,expédier
12893,send off,удалять,no_equality
12894,send off,проводы,no_equality
12895,sacred,священный,sacré
12896,sacred,священный,saint
12897,sacred,неприкосновенный,inviolable
12898,sacred,священнейший,no_equality
12899,sacred,заветный,no_equality
12900,winemaking,виноделие,no_equality
12901,winemaking,винодел,vigneron
12902,winemaking,винодельческий,no_equality
12903,ALOR,АЛОР,no_equality
12904,carbonic,углеродный,carbone
12905,chlorine,хлор,chlore
12906,chlorine,хлорин,no_equality
12907,chlorine,атом хлора,chlore
12908,chlorine,атом хлора,chlorés
12909,chlorine,хлоргаз,no_equality
12910,chlorine,хлорный,no_equality
12911,Fahrenheit,Фаренгейт,no_equality
12912,Fahrenheit,по шкале Фаренгейта,no_equality
12913,tagline,подзаголовок,no_equality
12914,tagline,лозунг,slogan
12915,excrescence,нарост,no_equality
12916,PepsiCo,Пепси,no_equality
12917,PepsiCo,компания PepsiCo,no_equality
12918,Alf,фож,no_equality
12919,sandbank,отмель,banc de sable
12920,accomplish,выполнять,accomplir
12921,accomplish,выполнять,réaliser
12922,accomplish,выполнять,s'acquitter
12923,accomplish,выполнять,remplir
12924,accomplish,выполнять,exécuter
12925,accomplish,выполнять,faire
12926,accomplish,завершать,no_equality
12927,accomplish,достигать,accomplir
12928,accomplish,достигать,atteindre
12929,accomplish,достигать,obtenir
12930,accomplish,решить,no_equality
12931,accomplish,осуществиться,no_equality
12932,Balearic,балеарский,no_equality
12933,down-at-heel,захудалый,no_equality
12934,down-at-heel,стоптанный,no_equality
12935,strumpet,проститутка,catin
12936,strumpet,проститутка,traînée
12937,strumpet,проститутка,prostitué
12938,cake,торт,gâteau
12939,cake,торт,cake
12940,cake,жмых,tourteau
12941,cake,пирожное,gâteau
12942,cake,пирожное,biscuit
12943,cake,лепешка,no_equality
12944,cake,кек,no_equality
12945,cake,осадок,no_equality
12946,cake,кусок пирога,no_equality
12947,cake,оладья,no_equality
12948,cake,корка,no_equality
12949,cake,Макуха,no_equality
12950,cake,испечь,no_equality
12951,cake,уложить,no_equality
12952,cake,слеживаться,no_equality
12953,curriculum,учебный план,programme
12954,curriculum,учебный план,programmes scolaires
12955,curriculum,учебный план,cv
12956,curriculum,курс обучения,cursus
12957,curriculum,программа,programme
12958,curriculum,куррикулум,no_equality
12959,curriculum,расписание,programme
12960,curriculum,содержание образования,no_equality
12961,Raman,комбинационный,no_equality
12962,Raman,Раман,no_equality
12963,unlikelihood,неправдоподобность,no_equality
12964,cantankerous,сварливый,no_equality
12965,winery,винодельня,no_equality
12966,winery,виноделие,no_equality
12967,winery,винодельческий,no_equality
12968,out of body,вне тела,no_equality
12969,out of body,из тела,no_equality
12970,Yakuza,якудза,yakusa
12971,Yakuza,якудза,yakuza
12972,Lilith,Лилит,lilith
12973,Patriarch,Патриарх,patriarche
12974,Patriarch,старейшина,patriarche
12975,leap,прыгать,sauter
12976,leap,прыгать,bondir
12977,leap,перепрыгивать,sauter
12978,leap,ухватиться,no_equality
12979,leap,прыжок,saut
12980,leap,прыжок,bond
12981,leap,МПДООС,no_equality
12982,leap,семимильный шаг,no_equality
12983,leap,високосный,no_equality
12984,obligingly,услужливо,no_equality
12985,obligingly,обязательно,no_equality
12986,obligingly,послушно,no_equality
12987,trial court,суд первой инстанции,tribunal de première instance
12988,trial court,суд первой инстанции,juridiction de jugement
12989,showgirl,танцовщица,danseur
12990,showgirl,статистка,no_equality
12991,geta,гета,no_equality
12992,Clara,Клара,clara
12993,Clara,Клара,claire
12994,Verity,истина,vérité
12995,Verity,Верити,verity
12996,froth,пена,mousse
12997,froth,пена,écume
12998,froth,вспенивание,no_equality
12999,froth,пениться,no_equality
13000,froth,пенный,no_equality
13001,Wal-Mart,Уол-март,wal-mart
13002,Wal-Mart,Уол-март,walmart
13003,Wal-Mart,Wal- рынок,no_equality
13004,Wal-Mart,Уолл-март,no_equality
13005,holey,дырявый,no_equality
13006,watercolor,акварель,aquarelle
13007,watercolor,акварельный,no_equality
13008,seagull,чайка,mouette
13009,obsessional,навязчивый,no_equality
13010,addend,слагаемое,no_equality
13011,addend,добавка,no_equality
13012,abacus,счеты,boulier
13013,abacus,АБАК,abacus
13014,stopcock,запорный кран,no_equality
13015,NAF,НВС,no_equality
13016,lovely,прекрасный,beau
13017,lovely,прекрасный,charmant
13018,lovely,прекрасный,joli
13019,lovely,прекрасный,adorable
13020,lovely,прекрасный,bel
13021,lovely,прекрасный,magnifique
13022,lovely,прекрасный,superbe
13023,lovely,прекрасный,merveilleux
13024,lovely,очаровательный,charmant
13025,lovely,очаровательный,adorable
13026,lovely,привлекательный,beau
13027,lovely,привлекательный,charmant
13028,lovely,милый,beau
13029,lovely,милый,charmant
13030,lovely,милый,joli
13031,lovely,милый,adorable
13032,lovely,милый,gentil
13033,lovely,прелестный,charmant
13034,lovely,прелестный,joli
13035,lovely,прелестный,adorable
13036,lovely,прелестный,bel
13037,lovely,прелестный,superbe
13038,lovely,миловидный,no_equality
13039,lovely,красотка,no_equality
13040,lovely,любимый,no_equality
13041,lovely,мило,beau
13042,lovely,мило,charmant
13043,lovely,мило,joli
13044,lovely,мило,adorable
13045,lovely,мило,agréable
13046,mainly,в основном,no_equality
13047,mainly,преимущественно,principalement
13048,mainly,преимущественно,essentiellement
13049,mainly,преимущественно,surtout
13050,mainly,преимущественно,majoritairement
13051,mainly,преимущественно,avant tout
13052,mainly,преимущественно,plus souvent
13053,mainly,преимущественно,plupart
13054,mainly,преимущественно,essentiel
13055,mainly,преимущественно,grande partie
13056,mainly,главным образом,principalement
13057,mainly,главным образом,essentiellement
13058,mainly,главным образом,surtout
13059,mainly,главным образом,majoritairement
13060,mainly,главным образом,généralement
13061,mainly,главным образом,avant tout
13062,mainly,главным образом,prioritairement
13063,mainly,главным образом,fondamentalement
13064,mainly,главным образом,plupart
13065,mainly,главным образом,grande partie
13066,mainly,большей частью,no_equality
13067,affaire,роман,affaire
13068,affaire,роман,liaison
13069,inch,дюйм,pouce
13070,inch,дюйм,centimètre
13071,inch,дюйм,parcelle
13072,inch,инч,no_equality
13073,inch,дюймовый,pouce
13074,tidy,аккуратный,soigné
13075,tidy,неплохой,joli
13076,tidy,убирать,ranger
13077,tidy,убирать,nettoyer
13078,tidy,прибрать,nettoyer
13079,tidy,уборка,no_equality
13080,tenable,здравый,no_equality
13081,tenable,надежный,viable
13082,tenable,убедительный,no_equality
13083,subquery,подзапрос,no_equality
13084,Earl,граф,comte
13085,shade,оттенок,nuance
13086,shade,оттенок,teinte
13087,shade,оттенок,couleur
13088,shade,оттенок,teint
13089,shade,абажур,abat-jour
13090,shade,нюанс,nuance
13091,shade,полумрак,no_equality
13092,shade,тени,ombre
13093,shade,штора,store
13094,shade,очки,no_equality
13095,shade,затенение,no_equality
13096,shade,светотень,no_equality
13097,shade,затенять,no_equality
13098,shade,оттенять,no_equality
13099,shade,растушевывать,no_equality
13100,shade,заштриховать,no_equality
13101,shade,заштриховывать,no_equality
13102,shade,в тени,no_equality
13103,fertilise,оплодотворять,no_equality
13104,colo,Колорадо,no_equality
13105,involuntary,невольный,involontaire
13106,involuntary,принудительный,forcé
13107,involuntary,автоматический,no_equality
13108,involuntary,невольно,no_equality
13109,involuntary,непроизвольная реакция,no_equality
13110,way out,выход,sortie
13111,way out,выход,issue
13112,way out,выход,solution
13113,way out,выход,chemin
13114,sullenly,угрюмо,no_equality
13115,sullenly,замкнуто,no_equality
13116,reindeer,северный олень,renne
13117,reindeer,оленеводство,renne
13118,reindeer,оленевод,no_equality
13119,reindeer,олений,no_equality
13120,addict,наркоман,drogué
13121,addict,наркоман,accro
13122,addict,наркоман,toxicomane
13123,addict,наркоман,toxico
13124,addict,наркоман,junkie
13125,addict,наркоман,camé
13126,addict,наркоман,accroc
13127,addict,пристрастие,accro
13128,addict,пристрастие,addiction
13129,addict,наркозависимый человек,drogué
13130,addict,больной наркоманией,no_equality
13131,addict,зависимый,no_equality
13132,addict,подсесть,no_equality
13133,addict,пристрастившийся,no_equality
13134,opioid,опиоид,no_equality
13135,opioid,опиоидный,no_equality
13136,veiny,жилистый,no_equality
13137,plop,бултых,no_equality
13138,plop,хлопок,no_equality
13139,plop,плюх,no_equality
13140,plop,хлоп,no_equality
13141,plop,шлепнуться,no_equality
13142,plop,плюхнуть,no_equality
13143,plop,хлопнуть,no_equality
13144,plop,без всплеска,no_equality
13145,plop,шлеп,no_equality
13146,Ara,Ара,ara
13147,carbon footprint,углеродный след,empreinte carbone
13148,carbon footprint,выброс углекислого газа,no_equality
13149,legato,легато,no_equality
13150,JSON,формат JSON,no_equality
13151,hoodie,балахон,sweat
13152,hoodie,балахон,pull
13153,hoodie,серая ворона,no_equality
13154,hoodie,капюшон,sweat
13155,Umbra,умбра,no_equality
13156,Umbra,тень,ombre
13157,breaststroke,брасс,no_equality
13158,Norbert,Норберт,norbert
13159,raucously,хрипло,no_equality
13160,snack,закуска,snack
13161,snack,закуска,en-cas
13162,snack,закуска,encas
13163,snack,закуска,amuse-gueule
13164,snack,закуска,apéritif
13165,snack,снэк,no_equality
13166,snack,перекус,en-cas
13167,snack,перекус,goûter
13168,snack,перекус,casse-croûte
13169,snack,закусочная,no_equality
13170,snack,лакомство,no_equality
13171,snack,перекусить,no_equality
13172,snack,полдничать,no_equality
13173,snack,закусочный,no_equality
13174,Vernon,Вернон,vernon
13175,Vernon,Вернон,vern
13176,gull,чайка,mouette
13177,gull,галл,no_equality
13178,gull,простак,no_equality
13179,gull,дурачить,no_equality
13180,not quite,не совсем,pas tout à fait
13181,attenuation,затухание,no_equality
13182,attenuation,аттенюация,no_equality
13183,attenuation,подавление,no_equality
13184,attenuation,коэффициент затухания,no_equality
13185,attenuation,амортизация,amortissement
13186,attenuation,коэффициент ослабления,atténuation
13187,attenuation,разжижение,no_equality
13188,attenuation,сбраживание,no_equality
13189,oviduct,яйцевод,no_equality
13190,Vedic,ведический,no_equality
13191,procurement,закупка,achat
13192,procurement,закупка,acquisition
13193,procurement,получение,obtention
13194,procurement,сводничество,proxénétisme
13195,procurement,заготовка,no_equality
13196,procurement,обеспечение,approvisionnement
13197,procurement,закупочная деятельность,achat
13198,procurement,закупочная деятельность,passation des marchés
13199,procurement,осуществление закупок,passation des marchés
13200,procurement,проведение закупок,approvisionnement
13201,procurement,проведение закупок,passation des marchés
13202,procurement,проведение закупок,marché
13203,procurement,поставка оборудования,no_equality
13204,procurement,закупочный,no_equality
13205,excellence,превосходство,supériorité
13206,excellence,совершенство,no_equality
13207,excellence,отличное качество,no_equality
13208,excellence,непревзойденное мастерство,excellence
13209,excellence,выдающееся мастерство,excellence
13210,excellence,превосходный,no_equality
13211,excellence,образцовый,no_equality
13212,transformative,преобразующий,no_equality
13213,transformative,поддающийся трансформации,transformation
13214,transformative,поддающийся трансформации,transformer
13215,transformative,трансформационный,no_equality
13216,transformative,трансформативный,no_equality
13217,MOMA,музей современного искусства,no_equality
13218,slipperiness,скользкость,no_equality
13219,stubbornness,упрямство,entêtement
13220,stubbornness,упрямство,obstination
13221,stubbornness,неуступчивость,obstination
13222,morcar,Моркар,no_equality
13223,one dollar,один доллар,1 dollar
13224,Harriet,Гарриет,harriet
13225,Harriet,Генриетта,no_equality
13226,elusive,неуловимый,insaisissable
13227,elusive,уклончивый,évasif
13228,elusive,иллюзорный,illusoire
13229,elusive,труднодостижимый,no_equality
13230,elusive,слабый,no_equality
13231,elusive,уловимый,no_equality
13232,elusive,изворотливый,no_equality
13233,elusive,ускользающий,no_equality
13234,fasciitis,фасцит,no_equality
13235,instability,нестабильность,instabilité
13236,instability,нестабильность,précarité
13237,instability,нестабильность,instable
13238,instability,нестабильность,stabilité
13239,instability,неустойчивость,instabilité
13240,instability,неустойчивость,précarité
13241,instability,зыбкость,no_equality
13242,instability,нестойкость,no_equality
13243,instability,непрочность,précarité
13244,instability,отсутствие стабильности,instabilité
