,en,ru,fr
39472,decides,решит,déciderait
39473,decides,принимает решение,décide
39474,decides,принимает решение,statue
39475,decides,принимает решение,se prononce
39476,decides,принимает решения,décide
39477,decides,принимает решения,statue
39478,decides,принимает решения,se prononce
39479,decides,примет решение,décide
39480,decides,примет решение,décider
39481,decides,примет решение,décidera
39482,decides,примет решение,décidait
39483,decides,примет решение,déciderait
39484,decides,решил,décision
39485,decides,решил,a décidé
39486,decides,определяет,no_equality
39487,decides,выносит решение,décide
39488,decides,выносит решение,statue
39489,decides,выносит решение,se prononce
39490,decides,примет такое решение,no_equality
39491,decides,решила,décider
39492,decides,решила,a décidé
39493,decides,считает,juge
39494,decides,считает,estime
39495,decides,примет решения,se prononce
39496,decides,решать,décider
39497,decides,решается,no_equality
39498,hoarseness,хрипота,no_equality
39499,metrology,метрология,métrologie
39500,metrology,метрологических,métrologie
39501,metrology,метрологию,no_equality
39502,metrology,метрологической,no_equality
39503,metrology,метрологического,métrologie
39504,metrology,метрологическими,no_equality
39505,metrology,метрологические,no_equality
39506,metrology,измерительной технике,no_equality
39507,reckons,"считает, что",estime
39508,reckons,"думает, что",no_equality
39509,marrows,кабачки,no_equality
39510,infectiously,заразительно,no_equality
39511,excepting,за исключением,à l'exception
39512,excepting,за исключением,sauf
39513,excepting,за исключением,excepté
39514,excepting,за исключением,hormis
39515,excepting,за исключением,à l'exception de
39516,excepting,исключение,sauf
39517,excepting,исключение,exception
39518,excepting,исключая,sauf
39519,excepting,исключая,excepté
39520,excepting,исключая,exception
39521,excepting,кроме,sauf
39522,excepting,кроме,excepté
39523,excepting,кроме,hormis
39524,scintillating,мерцающий,no_equality
39525,scintillating,искрометный,no_equality
39526,scintillating,блистательный,brillant
39527,penis,пенис,pénis
39528,penis,пенис,bite
39529,penis,пенис,verge
39530,penis,пенис,zizi
39531,penis,пенис,phallus
39532,penis,член,pénis
39533,penis,член,bite
39534,penis,член,verge
39535,penis,член,zizi
39536,penis,член,membre
39537,penis,писюн,zizi
39538,penis,перчик,pénis
39539,penis,перчик,zizi
39540,penis,хуй,bite
39541,penis,хер,no_equality
39542,penis,пиписьки,zizi
39543,pitilessness,жестокость,no_equality
39544,barrels,баррелей,no_equality
39545,barrels,бочки,baril
39546,barrels,бочки,barrique
39547,barrels,бочки,tonneau
39548,barrels,бочки,bidon
39549,barrels,бочек,baril
39550,barrels,бочек,fût
39551,barrels,бочек,barrique
39552,barrels,бочек,tonneau
39553,barrels,бочек,bidon
39554,barrels,бочках,baril
39555,barrels,бочках,canon
39556,barrels,бочках,bidon
39557,barrels,стволов,canon
39558,barrels,бочками,baril
39559,barrels,бочками,fût
39560,barrels,бочками,tonneau
39561,barrels,стволы,no_equality
39562,barrels,бочонков,baril
39563,barrels,бочонков,fût
39564,barrels,бочонков,tonneau
39565,barrels,ствола,canon
39566,barrels,стволами,no_equality
39567,barrels,бочонки,fût
39568,barrels,бочонки,tonneau
39569,barrels,баррели,baril
39570,barrels,бочонками,baril
39571,barrels,барреля,baril
39572,extinctions,вымирания,extinction
39573,extinctions,вымираний,no_equality
39574,extinctions,вымерших видов,extinction
39575,extinctions,вымирание видов,extinction
39576,extinctions,исчезновение видов,extinction
39577,extinctions,вымиранию видов,extinction
39578,extinctions,вымираниями,no_equality
39579,gametes,половых клеток,no_equality
39580,alcaldes,алькальды,no_equality
39581,postmortal,посмертный,no_equality
39582,defaulter,растратчик,no_equality
39583,defaulter,нарушитель,no_equality
39584,defaulter,банкрот,no_equality
39585,substantiate,обосновать,étayer
39586,substantiate,обосновать,justifier
39587,substantiate,обосновать,prouver
39588,substantiate,обосновать,motiver
39589,substantiate,обосновать,fonder
39590,substantiate,обосновать,valider
39591,substantiate,подтвердить,justifier
39592,substantiate,подтвердить,prouver
39593,substantiate,подтвердить,corroborer
39594,substantiate,подтвердить,confirmer
39595,substantiate,подтвердить,démontrer
39596,substantiate,подтвердить,valider
39597,substantiate,обосновывать,justifier
39598,substantiate,обосновывать,motiver
39599,substantiate,обосновывать,fonder
39600,substantiate,доказать,justifier
39601,substantiate,доказать,prouver
39602,substantiate,доказать,démontrer
39603,substantiate,доказать,établir
39604,substantiate,доказать,preuve
39605,substantiate,обоснования,no_equality
39606,substantiate,подтверждения,no_equality
39607,substantiate,подтверждают,confirmer
39608,substantiate,подкрепить,étayer
39609,substantiate,подкрепить,confirmer
39610,substantiate,подкрепить,appuyer
39611,substantiate,подкрепить,fonder
39612,substantiate,обоснованию,no_equality
39613,mightiness,мощность,puissance
39614,mightiness,величия,no_equality
39615,extremisms,экстремизма,extrémisme
39616,hedonist,гедонист,hédoniste
39617,hedonist,гедониста,no_equality
39618,hedonist,обязательство быть гедонистом,no_equality
39619,creeping,ползучий,no_equality
39620,creeping,ползучей,no_equality
39621,creeping,ползучая,no_equality
39622,creeping,ползучую,no_equality
39623,creeping,красться,no_equality
39624,creeping,крадучись,no_equality
39625,creeping,пугать,no_equality
39626,ruinous,разрушительных,no_equality
39627,ruinous,разрушительной,no_equality
39628,ruinous,разрушительным,désastreux
39629,ruinous,губителен,no_equality
39630,ruinous,губительную,no_equality
39631,ruinous,разрушительное,destructif
39632,ruinous,пагубной,no_equality
39633,ruinous,губительным,no_equality
39634,ruinous,гибельные,no_equality
39635,ruinous,разорительной,no_equality
39636,ruinous,разрушительные,désastreux
39637,ruinous,разорительным,no_equality
39638,ruinous,пагубные,no_equality
39639,sedative,седативный,no_equality
39640,sedative,успокоительное средство,calmant
39641,sedative,седативные средства,no_equality
39642,sedative,успокаивающее,sédatif
39643,sedative,седативный препарат,no_equality
39644,sedative,седативное действие,sédatif
39645,sedative,успокоительный препарат,calmant
39646,sedative,успокоительное лекарство,sédatif
39647,sedative,успокоительное лекарство,calmant
39648,sedative,болеутоляющее средство,no_equality
39649,ingratiating,заискивающий,no_equality
39650,ingratiating,заискивающе,no_equality
39651,ingratiating,вкрадчивость,no_equality
39652,securely,в безопасности,en sécurité
39653,securely,в безопасности,en sûreté
39654,securely,спокойно,en sécurité
39655,securely,крепко,fermement
39656,securely,безопасно,no_equality
39657,securely,без риска,no_equality
39658,tangled,запутанный,no_equality
39659,tangled,запутался,emmêlé
39660,tangled,запутанную,no_equality
39661,tangled,запуталось,no_equality
39662,tangled,переплетение,enchevêtrement
39663,tangled,клубок,no_equality
39664,tangled,пересекался,no_equality
39665,tangled,запутавшись,no_equality
39666,tangled,рапунцель,no_equality
39667,tangled,запутались,no_equality
39668,tangled,запуталась,no_equality
39669,tangled,запутаться,no_equality
39670,tangled,связалась,no_equality
39671,forgets,забывает,oublie
39672,forgets,забывает,oublier
39673,forgets,забудет,oublie
39674,forgets,забудет,oublier
39675,forgets,забудет,oubliera
39676,forgets,забыл,oublie
39677,forgets,забыл,oublier
39678,forgets,забыл,a oublié
39679,forgets,забыла,oublie
39680,forgets,забыла,oublier
39681,forgets,забыла,a oublié
39682,forgets,забывают,oublie
39683,forgets,забывают,oublier
39684,forgets,забывают,oublient
39685,sacrilegious,кощунство,no_equality
39686,sacrilegious,кощунственный,sacrilège
39687,sacrilegious,кощунственными,no_equality
39688,hydrometers,гидрометры,no_equality
39689,duplicity,двуличие,no_equality
39690,duplicity,двуличность,duplicité
39691,duplicity,двойственность,duplicité
39692,duplicity,двуличии,duplicité
39693,duplicity,обмана,duplicité
39694,duplicity,двулично,no_equality
39695,seeming,кажущийся,apparent
39696,seeming,видимый,no_equality
39697,seeming,кажешься,no_equality
39698,seeming,казаться,no_equality
39699,protectionism,протекционизм,protectionnisme
39700,sidetracking,уход в сторону,no_equality
39701,mock-ups,макеты,maquette
39702,mock-ups,макеты,modèle
39703,mock-ups,макетов,maquette
39704,parolee,подопечный,no_equality
39705,parolee,условно-досрочном,en conditionnelle
39706,parolee,условно-досрочно освобожденный,no_equality
39707,parolee,условно освобождённого,no_equality
39708,parolee,условно освобожденный,no_equality
39709,astrologist,астролог,astrologue
39710,biliary,желчных,no_equality
39711,pretences,предлогами,prétexte
39712,pretences,основаниях,no_equality
39713,fried,жареный,frit
39714,fried,жареный,grillé
39715,fried,жареный,rôti
39716,fried,яичница,no_equality
39717,fried,жареное,no_equality
39718,fried,поджарил,no_equality
39719,fried,поджарила,no_equality
39720,fried,жаренные,no_equality
39721,fried,поджарили,no_equality
39722,fried,сгорел,brûlé
39723,fried,поджарились,no_equality
39724,fried,жаренного,no_equality
39725,fried,сгорели,no_equality
39726,fried,жаренная,no_equality
39727,fried,жаренных,no_equality
39728,fried,фрид,no_equality
39729,ghettos,гетто,ghetto
39730,ghettos,трущобных районах,no_equality
39731,technologist,технолог,technologue
39732,revisionism,ревизионизм,révisionnisme
39733,revisionism,ревизионизм,négationnisme
39734,revisionism,ревизионизму,no_equality
39735,revisionism,ревизионизмом,no_equality
39736,revisionism,ревизионизме,no_equality
39737,mismanage,неумело справляться,no_equality
39738,ribbony,лента,no_equality
39739,ribbony,ленточка,no_equality
39740,ribbony,бант,no_equality
39741,ribbony,тесьма,no_equality
39742,ribbony,ленточке,no_equality
39743,navigability,судоходность,navigabilité
39744,navigability,мореходность,navigabilité
39745,navigability,удобство навигации,navigation
39746,skiings,лыжи,no_equality
39747,skiings,катание на лыжах,no_equality
39748,skiings,кататься на лыжах,no_equality
39749,skiings,горнолыжный,no_equality
39750,skiings,катания,no_equality
39751,skiings,лыжный спорт,no_equality
39752,skiings,лыж,no_equality
39753,skiings,лыжами,no_equality
39754,skiings,лыжного спорта,no_equality
39755,skiings,лыжам,no_equality
39756,skiings,лыжников,no_equality
39757,skiings,лыжной,no_equality
39758,skiings,лыжные,no_equality
39759,exempted,не распространяется,no_equality
39760,exempted,освобожденных,exempté
39761,exempted,освобожденных,libéré
39762,exempted,освобождает,exonérer
39763,exempted,освобождает,soustrait
39764,exempted,подпадающих под исключения,exclure
39765,exempted,исключены,no_equality
39766,exempted,освобождена,dispensé
39767,exempted,освобождена,libéré
39768,exempted,изъятия,no_equality
39769,exempted,освобождают,libéré
39770,exempted,освобождают,exemptent
39771,exempted,освобождения,no_equality
39772,exempted,освобожденными,libéré
39773,exempted,освободило,exempté
39774,exempted,освободило,libéré
39775,exempted,освободила,no_equality
39776,exempted,исключение,no_equality
39777,exempted,освободить,no_equality
39778,exempted,изъятие,no_equality
39779,velocities,скоростей,vitesse
39780,velocities,скорость,vitesse
39781,velocities,скорость,vélocité
39782,velocities,скорости,vitesse
39783,velocities,скорости,vélocité
39784,velocities,скоростях,vitesse
39785,velocities,скоростями,vitesse
39786,velocities,скоростью,vitesse
39787,butt,приклад,crosse
39788,butt,стык,no_equality
39789,butt,задница,cul
39790,butt,задница,derrière
39791,butt,задница,popotin
39792,butt,окурок,mégot
39793,butt,бочка,no_equality
39794,butt,мишень,cible
39795,butt,торцевая поверхность,no_equality
39796,butt,притык,no_equality
39797,butt,затыльник приклада,no_equality
39798,butt,бодать,no_equality
39799,butt,встык,no_equality
39800,butt,стыковой,no_equality
39801,transplanted,пересадили,transplanté
39802,transplanted,пересадить,no_equality
39803,transplanted,пересаженных,no_equality
39804,transplanted,трансплантированные,no_equality
39805,transplanted,переселены,no_equality
39806,transplanted,пересаживаться,no_equality
39807,transplanted,пересадил,transplanté
39808,transplanted,переместил,no_equality
39809,transplanted,перемещенным,no_equality
39810,transplanted,переселенцев,no_equality
39811,transplanted,пересаженные,no_equality
39812,transplanted,пересаживали,no_equality
39813,transplanted,пересаженное,no_equality
39814,transplanted,пересаженного,no_equality
39815,transplanted,пересадки,no_equality
39816,amethysts,аметисты,améthyste
39817,amethysts,аметистов,améthyste
39818,amethysts,аметистами,améthyste
39819,crappy,дерьмовый,merdique
39820,crappy,дерьмовый,pourri
39821,crappy,дерьмовый,mauvais
39822,crappy,дерьмовый,nul
39823,crappy,паршивый,merdique
39824,crappy,паршивый,pourri
39825,crappy,паршивый,minable
39826,crappy,паршивый,mauvais
39827,crappy,паршивый,sale
39828,crappy,дрянной,merdique
39829,crappy,хреновый,pourri
39830,crappy,дурацкий,no_equality
39831,crappy,фиговый,merdique
39832,crappy,сраный,no_equality
39833,crappy,паршивом,minable
39834,overflights,облеты,survol
39835,overflights,облеты,survolé
39836,overflights,полеты,survol
39837,overflights,полеты,vol
39838,overflights,полеты,survolé
39839,overflights,облетов,survol
39840,overflights,пролеты над,survol
39841,overflights,пролетов над,survol
39842,overflights,пролетами,survol
39843,overflights,облета,survol
39844,overflights,пролетах,survol
39845,overflights,облет,survol
39846,overflights,облет,survolé
39847,overflights,облет,survolant
39848,overflights,облетами,no_equality
39849,overflights,полетов,survol
39850,overflights,полетов,vol
39851,overflights,самолетов,vol
39852,overflights,пролета над,survol
39853,overflights,облетах,survol
39854,overflights,самолетами,no_equality
39855,misunderstand,неправильно понять,mal comprendre
39856,misunderstand,неправильно понимать,no_equality
39857,misunderstand,пойми меня неправильно,comprenez-moi bien
39858,misunderstand,не понимаешь,ne pas comprendre
39859,misunderstand,не понимаешь,ne comprenez pas
39860,misunderstand,не понял,ne comprenez pas
39861,misunderstand,не понимаете,ne comprenez pas
39862,misunderstand,меня не поняли,avez mal compris
39863,misunderstand,меня не поняли,ne comprenez pas
39864,misunderstand,поймите меня неправильно,comprenez-moi bien
39865,misunderstand,неправильно понимают,no_equality
39866,misunderstand,меня не так поняли,no_equality
39867,misunderstand,меня неправильно поняли,no_equality
39868,misunderstand,неправильно понял,no_equality
39869,misunderstand,пойми меня правильно,no_equality
39870,misunderstand,поймите меня превратно,vous méprenez
39871,misunderstand,не поняла,no_equality
39872,grands,grands,no_equality
39873,grands,больших бульварах,grand
39874,grands,великих,grand
39875,grands,«грандс лакс металс,no_equality
39876,moisturize,увлажнять,hydrater
39877,teen,подростковый,no_equality
39878,teen,подросток,adolescent
39879,teen,подросток,ado
39880,teen,подростки,no_equality
39881,teen,несовершеннолетних,no_equality
39882,teen,teen,no_equality
39883,teen,подростковом возрасте,adolescent
39884,teen,подростковом возрасте,ado
39885,teen,подростковом возрасте,adolescence
39886,alary,оклад,no_equality
39887,alary,зарплата,no_equality
39888,alary,заработная плата,no_equality
39889,alary,оклады,no_equality
39890,alary,жалование,no_equality
39891,alary,заработок,no_equality
39892,alary,жалованье,no_equality
39893,alary,заработной платы,no_equality
39894,alary,заработную плату,no_equality
39895,alary,заработной плате,no_equality
39896,alary,оплаты труда,no_equality
39897,alary,вознаграждения,no_equality
39898,alary,денежное довольствие,no_equality
39899,alary,зарплатный,no_equality
39900,alary,оплате труда,no_equality
39901,alary,оплату труда,no_equality
39902,do-gooders,благодетелям,no_equality
39903,do-gooders,вам активисты,no_equality
39904,do-gooders,благодетели человечества,bienfaiteur
39905,adornment,украшение,ornement
39906,adornment,украшение,décoration
39907,adornment,украшения,décoration
39908,insistent,настойчивый,insistant
39909,insistent,настойчивый,pressant
39910,insistent,настоятельный,pressant
39911,diner,закусочная,restaurant
39912,diner,закусочная,diner
39913,diner,кафе,café
39914,diner,кафе,cafétéria
39915,diner,ужин,restaurant
39916,diner,ужин,repas
39917,diner,ужин,souper
39918,diner,обед,repas
39919,diner,обед,souper
39920,diner,ресторан,no_equality
39921,diner,забегаловке,restaurant
39922,diner,забегаловке,diner
39923,diner,забегаловке,restau
39924,diner,столовой,restaurant
39925,diner,столовой,cafétéria
39926,diner,столовой,salle à manger
39927,diner,забегаловки,restaurant
39928,diner,забегаловку,restaurant
39929,diner,дайнер,no_equality
39930,diner,кафешке,cafétéria
39931,diner,ресторанчике,restau
39932,diner,кафешку,no_equality
39933,overexerting,перенапряжение,no_equality
39934,autism,аутизм,no_equality
39935,autism,страдающих аутизмом,no_equality
39936,autism,аутистического,no_equality
39937,autism,аутистов,autiste
39938,wombs,матки,utérus
39939,wombs,чреве,utérus
39940,wombs,чреве,ventre
39941,wombs,утробе матери,utérus
39942,Padres,падре,padre
39943,Padres,падре,aumônier
39944,poetize,воспевать,no_equality
39945,poetize,писать стихи,no_equality
39946,opportunely,уместно,no_equality
39947,opportunely,своевременно,no_equality
39948,phosphorescence,свечение,no_equality
39949,collections,коллекций,no_equality
39950,collections,сбора,recouvrement
39951,collections,сбора,recueil
39952,collections,коллекциях,no_equality
39953,collections,сбор,no_equality
39954,collections,фондов,collection
39955,collections,фондов,fond
39956,collections,фонды,collection
39957,collections,фонды,fond
39958,collections,собраний,no_equality
39959,collections,сборников,collection
39960,collections,сборников,recueil
39961,collections,сборники,recueil
39962,collections,сборники,série
39963,collections,коллекциями,collection
39964,collections,сборов,no_equality
39965,collections,поступления,recouvrement
39966,collections,поступления,fond
39967,collections,сборы,no_equality
39968,collections,поступлений,fond
39969,collections,поступлений,recette
39970,collections,поступлений,rentrée
39971,collections,подборки,collection
39972,collections,подборки,ensemble
39973,pounding,стучит,battement
39974,pounding,стук,battement
39975,pounding,стук,cogner
39976,pounding,колотится,no_equality
39977,pounding,бьется,no_equality
39978,pounding,раскалывается,no_equality
39979,pounding,стучать,no_equality
39980,pounding,колотить,no_equality
39981,pounding,колотилось,battait
39982,pounding,колотиться,no_equality
39983,pounding,колотил,no_equality
39984,pounding,билось,battant
39985,pounding,билось,battait
39986,pounding,выскочит,no_equality
39987,pounding,забивал,no_equality
39988,pounding,долбится,no_equality
39989,pounding,била,no_equality
39990,humiliates,унижает,humilie
39991,humiliates,унижает,humilier
39992,humiliates,унизил,humilier
39993,humiliates,унизит,humilier
39994,humiliates,совершает надругательство над,no_equality
39995,evocative,выразительный,évocateur
39996,evocative,флагов,no_equality
39997,evocative,запоминающимся,no_equality
39998,bestialize,скотство,no_equality
39999,bestialize,скотоложстве,no_equality
40000,bestialize,зоофилия,zoophilie
40001,bestialize,содомия,no_equality
40002,bestialize,зоофилка,no_equality
40003,bestialize,скотоложеством,no_equality
40004,bestialize,зоофилией,no_equality
40005,pretentious,претенциозный,prétentieux
40006,pretentious,притязательный,prétentieux
40007,pretentious,амбициозный,no_equality
40008,affinal,окончательный,no_equality
40009,affinal,заключительный,no_equality
40010,affinal,последний,no_equality
40011,affinal,итоговый,no_equality
40012,affinal,последняя,no_equality
40013,affinal,окончательно,no_equality
40014,sorbent,сорбент,no_equality
40015,sorbent,сорбентом,no_equality
40016,sorbent,сорбенте,no_equality
40017,sorbent,сорбирующего,no_equality
40018,eminence,высокопреосвященство,éminence
40019,eminence,ваше преосвященство,monseigneur
40020,eminence,возвышение,élévation
40021,eminence,ваше святейшество,votre eminence
40022,stingy,скупой,radin
40023,stingy,скупой,avare
40024,stingy,скупой,mesquin
40025,stingy,жадный,radin
40026,stingy,жадный,avare
40027,stingy,прижимистый,no_equality
40028,stingy,жадина,no_equality
40029,stingy,скупердяй,no_equality
40030,stingy,скупитесь,no_equality
40031,stingy,скупиться,no_equality
40032,stingy,скупится,lésine
40033,stingy,жалей,no_equality
40034,briards,бриар,no_equality
40035,mastering,освоение,maîtrise
40036,mastering,овладение,no_equality
40037,mastering,мастеринг,no_equality
40038,mastering,осваивают,no_equality
40039,mastering,осваивая,no_equality
40040,mastering,осваивать,no_equality
40041,mastering,мастеринга,no_equality
40042,mastering,овладеть,no_equality
40043,mastering,владению,no_equality
40044,menthols,ментоловые,menthol
40045,menthols,курят сигареты с ментолом,no_equality
40046,menthols,ментоловых,no_equality
40047,albinos,альбиносов,albinos
40048,albinos,альбиносы,albinos
40049,golems,големов,no_equality
40050,plan,план,plan
40051,plan,план,projet
40052,plan,план,prévu
40053,plan,план,idée
40054,plan,планирование,planification
40055,plan,планы,plan
40056,plan,планы,régime
40057,plan,планы,projet
40058,plan,планы,prévu
40059,plan,планы,planification
40060,plan,проект,projet
40061,plan,замысел,plan
40062,plan,замысел,projet
40063,plan,замысел,idée
40064,plan,замысел,dessein
40065,plan,планировать,planifier
40066,plan,планировать,prévoir
40067,plan,планировать,envisager
40068,plan,планировать,organiser
40069,plan,планировать,préparer
40070,plan,планировать,concevoir
40071,plan,спланировать,planifier
40072,plan,спланировать,prévoir
40073,plan,спланировать,organiser
40074,plan,спланировать,préparer
40075,plan,спланировать,projeter
40076,plan,запланировать,planifier
40077,plan,запланировать,prévoir
40078,plan,запланировать,organiser
40079,plan,распланировать,planifier
40080,plan,действий,no_equality
40081,plan,схема,plan
40082,plan,схема,régime
40083,plan,схема,schéma
40084,plan,схема,dispositif
40085,plan,строить планы,planifier
40086,plan,продумать,envisager
40087,plan,проектировать,projeter
40088,plan,проектировать,concevoir
40089,plan,намечать,no_equality
40090,producers,производителей,production
40091,producers,производители,producteur
40092,producers,производителями,producteur
40093,producers,производителями,fabricant
40094,producers,производителям,no_equality
40095,producers,продюсеры,producteur
40096,producers,продюсеров,producteur
40097,producers,продюсеров,réalisateur
40098,producers,продюсерам,no_equality
40099,producers,разработчиками,producteur
40100,producers,продюсерами,producteur
40101,producers,продюсерами,production
40102,producers,разработчиков,producteur
40103,producers,производителях,producteur
40104,producers,производителях,fabricant
40105,producers,поставщиками,producteur
40106,producers,производства,production
40107,producers,составителями,producteur
40108,producers,составителей,no_equality
40109,quickened,ускорилось,s'est accéléré
40110,quickened,ускорился,s'est accéléré
40111,quickened,ускорился,s'accélère
40112,quickened,ускорились,accélérée
40113,quickened,ускорились,s'est accéléré
40114,quickened,ускорились,s'accélère
40115,quickened,ускорила,no_equality
40116,quickened,ускорил свой шаг,no_equality
40117,depiction,изображение,no_equality
40118,depiction,описание,description
40119,depiction,описание,portrait
40120,hells,Преисподен,enfer
40121,hells,Преисподнях,enfer
40122,impressionist,импрессионистский,no_equality
40123,impressionist,импрессионист,no_equality
40124,impressionist,художник-импрессионист,no_equality
40125,sizing,калибровка,calibrage
40126,sizing,калибров,calibre
40127,sizing,калибру,no_equality
40128,sizing,размеров,taille
40129,sizing,размеров,dimension
40130,sizing,размеров,calibre
40131,sizing,размеру,taille
40132,sizing,размеру,calibre
40133,Portoes,сторон,no_equality
40134,Portoes,стороны,no_equality
40135,Portoes,сторонами,no_equality
40136,Portoes,сторонам,no_equality
40137,Portoes,партий,no_equality
40138,Portoes,участников,no_equality
40139,Portoes,участниками,no_equality
40140,Portoes,участники,no_equality
40141,Portoes,партиях,no_equality
40142,Portoes,партиям,no_equality
40143,Portoes,сторонах,no_equality
40144,Portoes,вечеринки,no_equality
40145,Portoes,участникам,no_equality
40146,Portoes,лиц,no_equality
40147,Portoes,вечеринок,no_equality
40148,families,свои семьи,no_equality
40149,Revelations,откровения,révélation
40150,Revelations,откровений,révélation
40151,Revelations,разоблачения,révélation
40152,Revelations,открытия,no_equality
40153,Revelations,разоблачений,révélation
40154,Revelations,откровениями,no_equality
40155,Revelations,откровениям,no_equality
40156,Revelations,разоблачениями,no_equality
40157,Revelations,выявленные факты,no_equality
40158,Revelations,вскрытые,no_equality
40159,Revelations,озарения,révélation
40160,Revelations,откровениях,no_equality
40161,pinking,розовеет,no_equality
40162,pinking,ножницами,no_equality
40163,funnelled,направлены,no_equality
40164,grapes,виноград,raisin
40165,grapes,виноград,cépage
40166,grapes,винограда,grappe
40167,grapes,винограда,vigne
40168,grapes,виноградом,raisin
40169,grapes,виноградом,vigne
40170,grapes,виноградины,raisin
40171,grapes,виноградины,grain
40172,grapes,винограду,no_equality
40173,grapes,винограде,raisin
40174,grapes,виноградинки,no_equality
40175,grapes,виноградин,raisin
40176,grapes,виноградниками,vignoble
40177,grapes,ягодки,baie
40178,grapes,гребни,no_equality
40179,grapes,гроздья,no_equality
40180,grapes,сорта,no_equality
40181,wheedler,вилер,wheeler
40182,wheedler,уилер,wheeler
40183,wheedler,уилера,wheeler
40184,wheedler,уиллер,wheeler
40185,wheedler,уилером,wheeler
40186,wheedler,виллер,wheeler
40187,wheedler,уиллером,wheeler
40188,wheedler,уилеру,no_equality
40189,wheedler,виллиам,wheeler
40190,wheedler,виллера,no_equality
40191,wheedler,вилеров,no_equality
40192,wheedler,уиллера,wheeler
40193,gelatinous,желатиновый,no_equality
40194,gelatinous,студенистый,gélatineux
40195,gelatinous,жидкое,no_equality
40196,liquidations,ликвидации,liquidation
40197,choruses,припевы,no_equality
40198,choruses,припевом,no_equality
40199,choruses,припевах,no_equality
40200,frothily,взбитый,no_equality
40201,frothily,с пенкой,moussant
40202,frothily,с пенкой,mousse
40203,frothily,пены,moussant
40204,frothily,пены,mousse
40205,frothily,воздушным,no_equality
40206,constrains,ограничивает,limite
40207,constrains,ограничивает,restreint
40208,constrains,ограничивает,entrave
40209,constrains,ограничивает,freine
40210,constrains,ограничивает,limitent
40211,constrains,ограничивает,limitant
40212,constrains,сдерживает,restreint
40213,constrains,сдерживает,entrave
40214,constrains,сдерживает,freine
40215,decompressed,распакованных,no_equality
40216,Teutons,германцев,no_equality
40217,disturbance,нарушение,perturbation
40218,disturbance,нарушение,trouble
40219,disturbance,беспорядок,désordre
40220,disturbance,возмущение,perturbation
40221,disturbance,беспорядки,désordre
40222,disturbance,беспорядки,agitation
40223,disturbance,беспорядки,émeute
40224,disturbance,беспокойство,dérangement
40225,disturbance,волнение,agitation
40226,disturbance,расстройство,trouble
40227,disturbance,расстройство,désordre
40228,disturbance,помехи,perturbation
40229,disturbance,помехи,perturbe
40230,disturbance,помехи,interférence
40231,disturbance,расстройства,trouble
40232,disturbance,расстройства,désordre
40233,disturbance,нарушение порядка,no_equality
40234,groomsmen,друзья жениха,garçons d'honneur
40235,groomsmen,друзей жениха,garçons d'honneur
40236,groomsmen,шаферов,no_equality
40237,groomsmen,шаферы,témoin
40238,groomsmen,шаферы,garçon d'honneur
40239,groomsmen,шафера,témoin
40240,groomsmen,шафера,garçon d'honneur
40241,groomsmen,шафер,garçons d'honneur
40242,groomsmen,шафер,témoin
40243,groomsmen,шафер,garçon d'honneur
40244,groomsmen,друзьями жениха,no_equality
40245,groomsmen,о друзьях жениха,no_equality
40246,lobby,вестибюль,hall
40247,lobby,вестибюль,vestibule
40248,lobby,лобби,hall
40249,lobby,лобби,lobby
40250,lobby,лобби,lobbyiste
40251,lobby,лоббисты,lobbyiste
40252,lobby,приемная,réception
40253,lobby,приемная,accueil
40254,lobby,кулуары,no_equality
40255,lobby,передняя,no_equality
40256,lobby,лоббировать,faire pression sur
40257,lobby,лоббистский,no_equality
40258,lobby,кулуарный,no_equality
40259,emulsions,эмульсий,no_equality
40260,emulsions,эмульсиям,no_equality
40261,disheartened,разочарованы,no_equality
40262,disheartened,уныние,no_equality
40263,disheartened,разочарована,no_equality
40264,disheartened,разочарованием,no_equality
40265,disheartened,отчаяние,no_equality
40266,disheartened,обескуражены,no_equality
40267,disheartened,обескуражена тем,no_equality
40268,disheartened,огорчает,no_equality
40269,monkeys,обезьян,singe
40270,monkeys,обезьян,gorille
40271,monkeys,обезьяны,singe
40272,monkeys,обезьянки,singe
40273,monkeys,обезьянки,macaque
40274,monkeys,обезьянами,singe
40275,monkeys,обезьянах,singe
40276,monkeys,мартышек,singe
40277,monkeys,обезьянок,singe
40278,monkeys,мартышки,singe
40279,monkeys,мартышки,macaque
40280,monkeys,обезьянками,no_equality
40281,monkeys,обезьянам,singe
40282,monkeys,макаки,singe
40283,monkeys,макак,macaque
40284,monkeys,обезь€ны,no_equality
40285,monkeys,monkeys,no_equality
40286,monkeys,мартышками,no_equality
40287,enthroned,престоле,trône
40288,civic,гражданский,civique
40289,civic,гражданский,civil
40290,civic,гражданский,citoyen
40291,civic,граждан,civique
40292,civic,граждан,citoyen
40293,civic,граждан,citoyenneté
40294,civic,общественных,communautaire
40295,civic,общественной,civique
40296,civic,общественной,communautaire
40297,civic,общественные,no_equality
40298,civic,общественным,no_equality
40299,civic,общественного,civil
40300,civic,общественного,communautaire
40301,civic,общественными,association
40302,civic,гражданина,no_equality
40303,civic,общественная,communautaire
40304,civic,сивик,no_equality
40305,Madrids,мадрид,madrid
40306,Madrids,мадридский,madrid
40307,Madrids,мадриде,madrid
40308,Madrids,мадридского,madrid
40309,Madrids,мадридской,no_equality
