,trigram,freq
37056,"('it_PRON', 'may_AUX', 'very_ADV')",1
37027,"('but_CCONJ', 'certainly_ADV', 'there_ADV')",1
37026,"('so_ADV', 'but_CCONJ', 'certainly_ADV')",1
37025,"('do_VERB', 'so_ADV', 'but_CCONJ')",1
37023,"('important_ADJ', 'in_ADP', 'do_VERB')",1
37022,"('something_NOUN', 'important_ADJ', 'in_ADP')",1
37021,"('on_ADP', 'something_NOUN', 'important_ADJ')",1
37020,"('out_ADP', 'on_ADP', 'something_NOUN')",1
37037,"('curriculum_NOUN', 'be_AUX', 'pretty_ADV')",1
37038,"('be_AUX', 'pretty_ADV', 'comparable_ADJ')",1
37039,"('pretty_ADV', 'comparable_ADJ', 'to_ADP')",1
37040,"('comparable_ADJ', 'to_ADP', 'this_DET')",1
37055,"('be_AUX', 'it_PRON', 'may_AUX')",1
37054,"('have_AUX', 'be_AUX', 'it_PRON')",1
37053,"('course_NOUN', 'you_PRON', 'have_AUX')",1
37052,"('the_DET', 'course_NOUN', 'you_PRON')",1
37051,"('quality_NOUN', 'the_DET', 'course_NOUN')",1
37050,"('high_ADJ', 'quality_NOUN', 'the_DET')",1
37049,"('how_ADV', 'high_ADJ', 'quality_NOUN')",1
37048,"('on_ADP', 'how_ADV', 'high_ADJ')",1
37047,"('depending_VERB', 'on_ADP', 'how_ADV')",1
37046,"('so_ADV', 'depending_VERB', 'on_ADP')",1
37045,"('and_CCONJ', 'so_ADV', 'depending_VERB')",1
37044,"('here_ADV', 'and_CCONJ', 'so_ADV')",1
37043,"('course_NOUN', 'here_ADV', 'and_CCONJ')",1
37042,"('this_DET', 'course_NOUN', 'here_ADV')",1
37041,"('to_ADP', 'this_DET', 'course_NOUN')",1
37100,"('than_ADP', 'jump_VERB', 'ahead_ADV')",1
37102,"('ahead_ADV', 'any_DET', 'question_NOUN')",1
37018,"('be_AUX', 'misse_VERB', 'out_ADP')",1
37155,"('get_VERB', 'off_ADP', 'the_DET')",1
37165,"('graduate_ADJ', 'computer_NOUN', 'science_NOUN')",1
37164,"('a_DET', 'graduate_ADJ', 'computer_NOUN')",1
37163,"('have_VERB', 'a_DET', 'graduate_ADJ')",1
37161,"('Stanford_PROPN', 'only_ADV', 'have_VERB')",1
37160,"('time_NOUN', 'Stanford_PROPN', 'only_ADV')",1
37159,"('the_DET', 'time_NOUN', 'Stanford_PROPN')",1
37157,"('ground_NOUN', 'and_CCONJ', 'at_ADP')",1
37154,"('just_ADV', 'get_VERB', 'off_ADP')",1
37167,"('science_NOUN', 'department_NOUN', 'and_CCONJ')",1
37153,"('be_AUX', 'just_ADV', 'get_VERB')",1
37152,"('106_NOUN', 'be_AUX', 'just_ADV')",1
37151,"('the_DET', '106_NOUN', 'be_AUX')",1
37150,"('when_SCONJ', 'the_DET', '106_NOUN')",1
37149,"('80_NOUN', 'when_SCONJ', 'the_DET')",1
37148,"('the_DET', '80_NOUN', 'when_SCONJ')",1
37147,"('in_ADP', 'the_DET', '80_NOUN')",1
37166,"('computer_NOUN', 'science_NOUN', 'department_NOUN')",1
37168,"('department_NOUN', 'and_CCONJ', 'the_DET')",1
37103,"('any_DET', 'question_NOUN', 'about_ADP')",1
37179,"('be_AUX', 'you_PRON', 'shall_AUX')",1
37186,"('and_CCONJ', 'only_ADV', 'then_ADV')",1
37185,"('degree_NOUN', 'and_CCONJ', 'only_ADV')",1
37184,"('math_ADJ', 'degree_NOUN', 'and_CCONJ')",1
37183,"('a_DET', 'math_ADJ', 'degree_NOUN')",1
37182,"('get_VERB', 'a_DET', 'math_ADJ')",1
37181,"('shall_AUX', 'get_VERB', 'a_DET')",1
37180,"('you_PRON', 'shall_AUX', 'get_VERB')",1
37178,"('science_NOUN', 'be_AUX', 'you_PRON')",1
37169,"('and_CCONJ', 'the_DET', 'belief_NOUN')",1
37176,"('for_ADP', 'computer_NOUN', 'science_NOUN')",1
37175,"('period_NOUN', 'for_ADP', 'computer_NOUN')",1
37174,"('ancient_ADJ', 'period_NOUN', 'for_ADP')",1
37173,"('the_DET', 'ancient_ADJ', 'period_NOUN')",1
37172,"('in_ADP', 'the_DET', 'ancient_ADJ')",1
37171,"('belief_NOUN', 'in_ADP', 'the_DET')",1
37170,"('the_DET', 'belief_NOUN', 'in_ADP')",1
37146,"('undergrad_NOUN', 'in_ADP', 'the_DET')",1
37145,"('a_DET', 'undergrad_NOUN', 'in_ADP')",1
37144,"('as_ADP', 'a_DET', 'undergrad_NOUN')",1
37114,"('a_DET', 'statement_NOUN', 'about_ADP')",1
37121,"('but_CCONJ', 'I_PRON', 'also_ADV')",1
37120,"('be_VERB', 'but_CCONJ', 'I_PRON')",1
37119,"('officially_ADV', 'be_VERB', 'but_CCONJ')",1
37118,"('we_PRON', 'officially_ADV', 'be_VERB')",1
37117,"('what_PRON', 'we_PRON', 'officially_ADV')",1
37116,"('about_ADP', 'what_PRON', 'we_PRON')",1
37115,"('statement_NOUN', 'about_ADP', 'what_PRON')",1
37113,"('’_VERB', 'a_DET', 'statement_NOUN')",1
37143,"('here_ADV', 'as_ADP', 'a_DET')",1
37110,"('philosophy_NOUN', 'I_PRON', 'think_VERB')",1
37109,"('talk_NOUN', 'philosophy_NOUN', 'I_PRON')",1
37108,"('’s_DET', 'talk_NOUN', 'philosophy_NOUN')",1
37107,"('let_VERB', '’s_DET', 'talk_NOUN')",1
37106,"('placement_NOUN', 'let_VERB', '’s_DET')",1
37105,"('about_ADP', 'placement_NOUN', 'let_VERB')",1
37104,"('question_NOUN', 'about_ADP', 'placement_NOUN')",1
37123,"('also_ADV', 'think_VERB', 'that_SCONJ')",1
37124,"('think_VERB', 'that_SCONJ', '106_NUM')",1
37125,"('that_SCONJ', '106_NUM', 'have_VERB')",1
37126,"('106_NUM', 'have_VERB', 'a_DET')",1
37142,"('be_AUX', 'here_ADV', 'as_ADP')",1
37141,"('interesting_VERB', 'I_PRON', 'be_AUX')",1
37140,"('be_AUX', 'interesting_VERB', 'I_PRON')",1
37139,"('which_PRON', 'be_AUX', 'interesting_VERB')",1
37138,"('motivation_NOUN', 'which_PRON', 'be_AUX')",1
37137,"('student_ADJ', 'motivation_NOUN', 'which_PRON')",1
37136,"('from_ADP', 'student_ADJ', 'motivation_NOUN')",1
37135,"('back_ADV', 'from_ADP', 'student_ADJ')",1
37134,"('come_VERB', 'back_ADV', 'from_ADP')",1
37132,"('Stanford_PROPN', 'that_PRON', 'come_VERB')",1
37131,"('at_ADP', 'Stanford_PROPN', 'that_PRON')",1
37130,"('tradition_NOUN', 'at_ADP', 'Stanford_PROPN')",1
37129,"('long_ADJ', 'tradition_NOUN', 'at_ADP')",1
37128,"('a_DET', 'long_ADJ', 'tradition_NOUN')",1
37127,"('have_VERB', 'a_DET', 'long_ADJ')",1
37019,"('misse_VERB', 'out_ADP', 'on_ADP')",1
37017,"('’t_ADV', 'be_AUX', 'misse_VERB')",1
37188,"('then_ADV', 'will_AUX', 'you_PRON')",1
36892,"('of_ADP', 'extra_NOUN', 'time_NOUN')",1
36900,"('sit_VERB', 'in_ADP', 'the_DET')",1
36898,"('want_NOUN', 'to_PART', 'sit_VERB')",1
36897,"('and_CCONJ', 'want_NOUN', 'to_PART')",1
36896,"('quarter_NOUN', 'and_CCONJ', 'want_NOUN')",1
36895,"('this_DET', 'quarter_NOUN', 'and_CCONJ')",1
36894,"('time_NOUN', 'this_DET', 'quarter_NOUN')",1
36893,"('extra_NOUN', 'time_NOUN', 'this_DET')",1
36891,"('lot_NOUN', 'of_ADP', 'extra_NOUN')",1
36903,"('of_ADP', 'only_ADV', 'the_DET')",1
36889,"('enthuse_VERB', 'and_CCONJ', 'you_PRON')",1
36888,"('super_ADJ', 'enthuse_VERB', 'and_CCONJ')",1
36887,"('’re_ADV', 'super_ADJ', 'enthuse_VERB')",1
36886,"('you_PRON', '’re_ADV', 'super_ADJ')",1
36885,"('for_ADP', 'you_PRON', 'or_CCONJ')",1
36884,"('go_VERB', 'for_ADP', 'you_PRON')",1
36883,"('more_ADV', 'go_VERB', 'for_ADP')",1
36902,"('company_NOUN', 'of_ADP', 'only_ADV')",1
36904,"('only_ADV', 'the_DET', 'uber_ADJ')",1
36924,"('a_DET', 'different_ADJ', 'level_NOUN')",1
36915,"('cover_VERB', 'the_DET', 'same_ADJ')",1
36922,"('but_CCONJ', 'at_ADP', 'a_DET')",1
36921,"('ground_NOUN', 'but_CCONJ', 'at_ADP')",1
36920,"('topical_ADJ', 'ground_NOUN', 'but_CCONJ')",1
36919,"('of_ADP', 'topical_ADJ', 'ground_NOUN')",1
36918,"('kind_NOUN', 'of_ADP', 'topical_ADJ')",1
36917,"('same_ADJ', 'kind_NOUN', 'of_ADP')",1
36916,"('the_DET', 'same_ADJ', 'kind_NOUN')",1
36914,"('which_PRON', 'cover_VERB', 'the_DET')",1
36905,"('the_DET', 'uber_ADJ', 'geek_NOUN')",1
36913,"('x_X', 'which_PRON', 'cover_VERB')",1
36912,"('106_NUM', 'x_X', 'which_PRON')",1
36911,"('out_ADP', '106_NUM', 'x_X')",1
36910,"('check_VERB', 'out_ADP', '106_NUM')",1
36909,"('can_AUX', 'check_VERB', 'out_ADP')",1
36907,"('geek_NOUN', 'you_PRON', 'can_AUX')",1
36906,"('uber_ADJ', 'geek_NOUN', 'you_PRON')",1
36882,"('bit_NOUN', 'more_ADV', 'go_VERB')",1
36878,"('you_PRON', '’ve_VERB', 'get_VERB')",1
36877,"('and_CCONJ', 'you_PRON', '’ve_VERB')",1
36847,"('feel_VERB', 'ready_ADJ', 'to_PART')",1
36855,"('course_ADV', 'in_ADP', 'high_ADJ')",1
36854,"('AP_PROPN', 'course_ADV', 'in_ADP')",1
36853,"('a_DET', 'AP_PROPN', 'course_ADV')",1
36852,"('106B_PROPN', 'a_DET', 'AP_PROPN')",1
36851,"('on_ADP', '106B_PROPN', 'a_DET')",1
36850,"('move_VERB', 'on_ADP', '106B_PROPN')",1
36848,"('ready_ADJ', 'to_PART', 'move_VERB')",1
36846,"('you_PRON', 'feel_VERB', 'ready_ADJ')",1
36876,"('this_PRON', 'and_CCONJ', 'you_PRON')",1
36844,"('material_NOUN', 'and_CCONJ', 'you_PRON')",1
36843,"('that_DET', 'material_NOUN', 'and_CCONJ')",1
36842,"('of_ADP', 'that_DET', 'material_NOUN')",1
36841,"('lot_NOUN', 'of_ADP', 'that_DET')",1
36840,"('through_ADP', 'a_DET', 'lot_NOUN')",1
36839,"('you_DET', 'way_NOUN', 'through_ADP')",1
36838,"('self-tatch_ADJ', 'you_DET', 'way_NOUN')",1
36856,"('in_ADP', 'high_ADJ', 'school_NOUN')",1
36857,"('high_ADJ', 'school_NOUN', 'the_DET')",1
36858,"('school_NOUN', 'the_DET', 'a_DET')",1
36859,"('the_DET', 'a_DET', 'curriculum_NOUN')",1
36875,"('have_VERB', 'this_PRON', 'and_CCONJ')",1
36874,"('you_PRON', 'have_VERB', 'this_PRON')",1
36872,"('great_ADJ', 'place_NOUN', 'if_SCONJ')",1
36871,"('’re_VERB', 'in_ADP', 'a_DET')",1
36870,"('you_PRON', '’re_VERB', 'in_ADP')",1
36869,"('so_ADV', 'you_PRON', '’re_VERB')",1
36868,"('here_ADV', 'so_ADV', 'you_PRON')",1
36867,"('106A_PROPN', 'here_ADV', 'so_ADV')",1
36866,"('for_ADP', '106A_PROPN', 'here_ADV')",1
36865,"('match_NOUN', 'for_ADP', '106A_PROPN')",1
36864,"('good_ADJ', 'match_NOUN', 'for_ADP')",1
36863,"('pretty_ADV', 'good_ADJ', 'match_NOUN')",1
36862,"('be_AUX', 'a_DET', 'pretty_ADV')",1
36861,"('curriculum_NOUN', 'be_AUX', 'a_DET')",1
36860,"('a_DET', 'curriculum_NOUN', 'be_AUX')",1
36923,"('at_ADP', 'a_DET', 'different_ADJ')",1
36925,"('different_ADJ', 'level_NOUN', 'intensity_NOUN')",1
37016,"('won_VERB', '’t_ADV', 'be_AUX')",1
36980,"('may_AUX', 'be_AUX', 'that_SCONJ')",1
36990,"('the_DET', 'third_ADJ', 'course_NOUN')",1
36988,"('107_NUM', 'which_PRON', 'be_AUX')",1
36987,"('be_AUX', '107_NUM', 'which_PRON')",1
36986,"('you_PRON', 'be_AUX', '107_NUM')",1
36984,"('place_NOUN', 'for_ADP', 'you_PRON')",1
36983,"('right_ADJ', 'place_NOUN', 'for_ADP')",1
36981,"('that_SCONJ', 'the_DET', 'right_ADJ')",1
36979,"('it_PRON', 'it_PRON', 'may_AUX')",1
36992,"('course_NOUN', 'in_ADP', 'us_DET')",1
36978,"('with_ADP', 'it_PRON', 'it_PRON')",1
36977,"('comfortable_ADJ', 'with_ADP', 'it_PRON')",1
36976,"('feel_VERB', 'comfortable_ADJ', 'with_ADP')",1
36975,"('you_PRON', 'feel_VERB', 'comfortable_ADJ')",1
36974,"('b_PROPN', 'and_CCONJ', 'you_PRON')",1
36973,"('in_ADP', 'b_PROPN', 'and_CCONJ')",1
36972,"('here_ADV', 'in_ADP', 'b_PROPN')",1
36991,"('third_ADJ', 'course_NOUN', 'in_ADP')",1
36993,"('in_ADP', 'us_DET', 'sequence_NOUN')",1
36926,"('level_NOUN', 'intensity_NOUN', 'it_PRON')",1
37005,"('to_PART', 'talk_VERB', 'to_PART')",1
37015,"('you_PRON', 'won_VERB', '’t_ADV')",1
37014,"('that_SCONJ', 'you_PRON', 'won_VERB')",1
37010,"('bit_NOUN', 'to_PART', 'make_VERB')",1
37009,"('little_ADJ', 'bit_NOUN', 'to_PART')",1
37008,"('me_VERB', 'a_DET', 'little_ADJ')",1
37007,"('to_PART', 'me_VERB', 'a_DET')",1
37006,"('talk_VERB', 'to_PART', 'me_VERB')",1
37004,"('you_PRON', 'to_PART', 'talk_VERB')",1
36994,"('us_DET', 'sequence_NOUN', 'that_SCONJ')",1
37003,"('encourage_VERB', 'you_PRON', 'to_PART')",1
37001,"('that_SCONJ', 'I_PRON', 'encourage_VERB')",1
36999,"('rare_NOUN', 'so_ADV', 'if_SCONJ')",1
36998,"('somewhat_ADV', 'rare_NOUN', 'so_ADV')",1
36997,"('’s_DET', 'somewhat_ADV', 'rare_NOUN')",1
36996,"('that_SCONJ', '’s_DET', 'somewhat_ADV')",1
36995,"('sequence_NOUN', 'that_SCONJ', '’s_DET')",1
36971,"('about_ADP', 'here_ADV', 'in_ADP')",1
36970,"('talk_VERB', 'about_ADP', 'here_ADV')",1
36969,"('’re_ADV', 'talk_VERB', 'about_ADP')",1
36935,"('of_ADP', 'the_DET', 'material_ADJ')",1
36942,"('get_VERB', 'a_DET', 'chance_NOUN')",1
36941,"('’t_ADV', 'get_VERB', 'a_DET')",1
36940,"('won_NOUN', '’t_ADV', 'get_VERB')",1
36939,"('we_PRON', 'won_NOUN', '’t_ADV')",1
36938,"('that_SCONJ', 'we_PRON', 'won_NOUN')",1
36937,"('material_ADJ', 'that_SCONJ', 'we_PRON')",1
36936,"('the_DET', 'material_ADJ', 'that_SCONJ')",1
36934,"('cover_VERB', 'some_PRON', 'of_ADP')",1
36968,"('we_PRON', '’re_ADV', 'talk_VERB')",1
36933,"('assignment_NOUN', 'cover_VERB', 'some_PRON')",1
36932,"('the_DET', 'assignment_NOUN', 'cover_VERB')",1
36931,"('of_ADP', 'the_DET', 'assignment_NOUN')",1
36930,"('up_ADP', 'a_DET', 'little_ADJ')",1
36929,"('amp_VERB', 'up_ADP', 'a_DET')",1
36928,"('it_PRON', 'amp_VERB', 'up_ADP')",1
36927,"('intensity_NOUN', 'it_PRON', 'amp_VERB')",1
36944,"('chance_NOUN', 'to_ADP', 'cover_NOUN')",1
36945,"('to_ADP', 'cover_NOUN', 'and_CCONJ')",1
36946,"('cover_NOUN', 'and_CCONJ', 'just_ADV')",1
36947,"('and_CCONJ', 'just_ADV', 'push_VERB')",1
36963,"('’ve_VERB', 'do_VERB', 'all_DET')",1
36962,"('you_PRON', '’ve_VERB', 'do_VERB')",1
36960,"('two_NUM', 'course_NOUN', 'you_PRON')",1
36959,"('first_ADJ', 'two_NUM', 'course_NOUN')",1
36958,"('the_DET', 'first_ADJ', 'two_NUM')",1
36957,"('comparable_ADJ', 'to_ADP', 'the_DET')",1
36956,"('experience_NOUN', 'comparable_ADJ', 'to_ADP')",1
36955,"('have_VERB', 'experience_NOUN', 'comparable_ADJ')",1
36954,"('you_PRON', 'have_VERB', 'experience_NOUN')",1
36953,"('bit_NOUN', 'there_ADV', 'if_SCONJ')",1
36952,"('little_ADJ', 'bit_NOUN', 'there_ADV')",1
36951,"('envelope_NOUN', 'a_DET', 'little_ADJ')",1
36950,"('the_DET', 'envelope_NOUN', 'a_DET')",1
36949,"('push_VERB', 'the_DET', 'envelope_NOUN')",1
36948,"('just_ADV', 'push_VERB', 'the_DET')",1
37187,"('only_ADV', 'then_ADV', 'will_AUX')",1
37189,"('you_PRON', 'be_AUX', 'mature_ADJ')",1
36836,"('perhaps_ADV', 'even_ADV', 'self-tatch_ADJ')",1
37420,"('to_PART', 'produce_VERB', 'student_NOUN')",1
37427,"('go_NOUN', 'be_AUX', 'learning_VERB')",1
37426,"('get_NOUN', 'go_NOUN', 'be_AUX')",1
37425,"('the_DET', 'get_NOUN', 'go_NOUN')",1
37424,"('from_ADP', 'the_DET', 'get_NOUN')",1
37423,"('who_PRON', 'from_ADP', 'the_DET')",1
37422,"('student_NOUN', 'who_PRON', 'from_ADP')",1
37421,"('produce_VERB', 'student_NOUN', 'who_PRON')",1
37419,"('try_VERB', 'to_PART', 'produce_VERB')",1
37429,"('learning_VERB', 'thing_NOUN', 'that_PRON')",1
37418,"('us_PRON', 'to_PART', 'try_VERB')",1
37416,"('influence_NOUN', 'for_ADP', 'us_PRON')",1
37415,"('strong_ADJ', 'influence_NOUN', 'for_ADP')",1
37414,"('a_DET', 'strong_ADJ', 'influence_NOUN')",1
37413,"('of_ADP', 'a_DET', 'strong_ADJ')",1
37412,"('there_ADV', '’s_DET', 'kind_NOUN')",1
37411,"('valley_NOUN', 'there_ADV', '’s_DET')",1
37428,"('be_AUX', 'learning_VERB', 'thing_NOUN')",1
37430,"('thing_NOUN', 'that_PRON', 'be_AUX')",1
37452,"('be_AUX', 'very_ADV', 'rarely_ADV')",1
37443,"('you_PRON', 'a_DET', 'very_ADV')",1
37450,"('like_ADP', 'scheme_PROPN', 'that_PRON')",1
37449,"('language_NOUN', 'like_ADP', 'scheme_PROPN')",1
37448,"('mathematical_ADJ', 'language_NOUN', 'like_ADP')",1
37447,"('and_CCONJ', 'mathematical_ADJ', 'language_NOUN')",1
37446,"('academic_ADJ', 'and_CCONJ', 'mathematical_ADJ')",1
37445,"('very_ADV', 'academic_ADJ', 'and_CCONJ')",1
37444,"('a_DET', 'very_ADV', 'academic_ADJ')",1
37442,"('teach_DET', 'you_PRON', 'a_DET')",1
37432,"('be_AUX', 'actually_ADV', 'quite_ADV')",1
37441,"('than_ADP', 'teach_DET', 'you_PRON')",1
37440,"('rather_ADP', 'than_ADP', 'teach_DET')",1
37439,"('classroom_NOUN', 'rather_ADP', 'than_ADP')",1
37438,"('the_DET', 'classroom_NOUN', 'rather_ADP')",1
37435,"('useful_ADJ', 'outside_ADP', 'of_ADP')",1
37434,"('quite_ADV', 'useful_ADJ', 'outside_ADP')",1
37433,"('actually_ADV', 'quite_ADV', 'useful_ADJ')",1
37410,"('Silicon_PROPN', 'valley_NOUN', 'there_ADV')",1
37409,"('the_DET', 'Silicon_PROPN', 'valley_NOUN')",1
37408,"('of_ADP', 'the_DET', 'Silicon_PROPN')",1
37377,"('make_VERB', 'it_PRON', 'accessible_ADJ')",1
37384,"('certain_ADJ', 'plan_NOUN', 'that_PRON')",1
37383,"('have_VERB', 'certain_ADJ', 'plan_NOUN')",1
37382,"('we_PRON', 'have_VERB', 'certain_ADJ')",1
37381,"('everyone_PRON', 'we_PRON', 'have_VERB')",1
37380,"('to_ADP', 'everyone_PRON', 'we_PRON')",1
37379,"('accessible_ADJ', 'to_ADP', 'everyone_PRON')",1
37378,"('it_PRON', 'accessible_ADJ', 'to_ADP')",1
37375,"('here_ADV', 'we_PRON', 'try_VERB')",1
37407,"('Stanford_PROPN', 'in_ADP', 'the_DET')",1
37374,"('welcome_VERB', 'here_ADV', 'we_PRON')",1
37373,"('all_PRON', 'welcome_VERB', 'here_ADV')",1
37372,"('be_AUX', 'all_PRON', 'welcome_VERB')",1
37371,"('you_PRON', 'be_AUX', 'all_PRON')",1
37370,"('out_ADP', 'you_PRON', 'be_AUX')",1
37368,"('figure_VERB', 'it_PRON', 'out_ADP')",1
37367,"('you_PRON', 'figure_VERB', 'it_PRON')",1
37385,"('plan_NOUN', 'that_PRON', 'help_VERB')",1
37388,"('make_VERB', 'that_SCONJ', 'work_NOUN')",1
37389,"('that_SCONJ', 'work_NOUN', 'we_PRON')",1
37390,"('work_NOUN', 'we_PRON', 'do_AUX')",1
37405,"('placement_NOUN', 'at_ADP', 'Stanford_PROPN')",1
37404,"('us_DET', 'placement_NOUN', 'at_ADP')",1
37403,"('give_VERB', 'us_DET', 'placement_NOUN')",1
37402,"('that_SCONJ', 'give_VERB', 'us_DET')",1
37401,"('programming_NOUN', 'that_SCONJ', 'give_VERB')",1
37400,"('in_ADP', 'programming_NOUN', 'that_SCONJ')",1
37399,"('foundation_NOUN', 'in_ADP', 'programming_NOUN')",1
37398,"('practical_ADJ', 'foundation_NOUN', 'in_ADP')",1
37397,"('solid_ADJ', 'practical_ADJ', 'foundation_NOUN')",1
37396,"('a_DET', 'solid_ADJ', 'practical_ADJ')",1
37395,"('provide_VERB', 'a_DET', 'solid_ADJ')",1
37394,"('to_PART', 'provide_VERB', 'a_DET')",1
37393,"('try_VERB', 'to_PART', 'provide_VERB')",1
37392,"('do_AUX', 'try_VERB', 'to_PART')",1
37391,"('we_PRON', 'do_AUX', 'try_VERB')",1
37451,"('scheme_PROPN', 'that_PRON', 'be_AUX')",1
37453,"('very_ADV', 'rarely_ADV', 'use_VERB')",1
37365,"('other_PRON', 'before_ADP', 'you_PRON')",1
37509,"('so_ADV', 'it_PRON', '’s_VERB')",1
37517,"('you_PRON', 'really_ADV', 'be_AUX')",1
37516,"('exercise_VERB', 'you_PRON', 'really_ADV')",1
37515,"('academic_ADJ', 'exercise_VERB', 'you_PRON')",1
37514,"('be_AUX', 'academic_ADJ', 'exercise_VERB')",1
37513,"('to_PART', 'be_AUX', 'academic_ADJ')",1
37511,"('not_PART', 'designed_VERB', 'to_PART')",1
37510,"('’s_VERB', 'not_PART', 'designed_VERB')",1
37507,"('build_NOUN', 'and_CCONJ', 'so_ADV')",1
37519,"('be_AUX', 'build_VERB', 'skill_NOUN')",1
37506,"('you_PRON', 'build_NOUN', 'and_CCONJ')",1
37505,"('and_CCONJ', 'you_PRON', 'build_NOUN')",1
37504,"('on_ADP', 'and_CCONJ', 'you_PRON')",1
37503,"('work_VERB', 'on_ADP', 'and_CCONJ')",1
37502,"('you_PRON', 'work_VERB', 'on_ADP')",1
37501,"('that_PRON', 'you_PRON', 'work_VERB')",1
37500,"('program_NOUN', 'that_PRON', 'you_PRON')",1
37518,"('really_ADV', 'be_AUX', 'build_VERB')",1
37520,"('build_VERB', 'skill_NOUN', 'that_PRON')",1
37454,"('rarely_ADV', 'use_VERB', 'outside_ADP')",1
37530,"('a_DET', 'big_ADJ', 'emphasis_NOUN')",1
37538,"('be_AUX', 'one_NUM', 'area_NOUN')",1
37536,"('beauty_NOUN', 'this_PRON', 'be_AUX')",1
37535,"('and_CCONJ', 'beauty_NOUN', 'this_PRON')",1
37534,"('truth_NOUN', 'and_CCONJ', 'beauty_NOUN')",1
37533,"('on_ADP', 'truth_NOUN', 'and_CCONJ')",1
37532,"('emphasis_NOUN', 'on_ADP', 'truth_NOUN')",1
37531,"('big_ADJ', 'emphasis_NOUN', 'on_ADP')",1
37529,"('have_VERB', 'a_DET', 'big_ADJ')",1
37521,"('skill_NOUN', 'that_PRON', 'have_VERB')",1
37528,"('class_NOUN', 'we_PRON', 'have_VERB')",1
37527,"('of_ADP', 'the_DET', 'class_NOUN')",1
37526,"('and_CCONJ', 'outside_ADP', 'of_ADP')",1
37525,"('here_ADV', 'and_CCONJ', 'outside_ADP')",1
37524,"('applicability_NOUN', 'here_ADV', 'and_CCONJ')",1
37523,"('have_VERB', 'applicability_NOUN', 'here_ADV')",1
37522,"('that_PRON', 'have_VERB', 'applicability_NOUN')",1
37499,"('fledge_VERB', 'program_NOUN', 'that_PRON')",1
37498,"('full_ADJ', 'fledge_VERB', 'program_NOUN')",1
37497,"('challenging_NOUN', 'full_ADJ', 'fledge_VERB')",1
37467,"('and_CCONJ', 'technique_NOUN', 'that_PRON')",1
37474,"('we_PRON', 'be_AUX', 'use_VERB')",1
37473,"('practice_NOUN', 'we_PRON', 'be_AUX')",1
37472,"('active_ADJ', 'practice_NOUN', 'we_PRON')",1
37471,"('in_ADP', 'active_ADJ', 'practice_NOUN')",1
37470,"('actually_ADV', 'in_ADP', 'active_ADJ')",1
37469,"('be_AUX', 'actually_ADV', 'in_ADP')",1
37468,"('technique_NOUN', 'that_PRON', 'be_AUX')",1
37466,"('languages_NOUN', 'and_CCONJ', 'technique_NOUN')",1
37496,"('assign_VERB', 'challenging_NOUN', 'full_ADJ')",1
37465,"('tool_NOUN', 'languages_NOUN', 'and_CCONJ')",1
37464,"('the_DET', 'tool_NOUN', 'languages_NOUN')",1
37463,"('on_ADP', 'the_DET', 'tool_NOUN')",1
37462,"('teach_VERB', 'you_PRON', 'on_ADP')",1
37457,"('classroom_NOUN', 'we_PRON', '’re_ADV')",1
37456,"('the_DET', 'classroom_NOUN', 'we_PRON')",1
37455,"('use_VERB', 'outside_ADP', 'of_ADP')",1
37475,"('be_AUX', 'use_VERB', 'Java_PROPN')",1
37476,"('use_VERB', 'Java_PROPN', 'and_CCONJ')",1
37477,"('Java_PROPN', 'and_CCONJ', 'C++_NOUN')",1
37478,"('and_CCONJ', 'C++_NOUN', 'two_NUM')",1
37495,"('we_PRON', 'assign_VERB', 'challenging_NOUN')",1
37494,"('do_NOUN', 'we_PRON', 'assign_VERB')",1
37493,"('by_ADP', 'do_NOUN', 'we_PRON')",1
37492,"('learn_NOUN', 'by_ADP', 'do_NOUN')",1
37491,"('of_ADP', 'learn_NOUN', 'by_ADP')",1
37490,"('lot_NOUN', 'of_ADP', 'learn_NOUN')",1
37487,"('and_CCONJ', 'we_PRON', 'do_AUX')",1
37486,"('industry_NOUN', 'and_CCONJ', 'we_PRON')",1
37485,"('the_DET', 'industry_NOUN', 'and_CCONJ')",1
37484,"('in_ADP', 'the_DET', 'industry_NOUN')",1
37483,"('language_NOUN', 'out_ADP', 'in_ADP')",1
37482,"('prevalent_ADJ', 'language_NOUN', 'out_ADP')",1
37481,"('most_ADV', 'prevalent_ADJ', 'language_NOUN')",1
37480,"('the_DET', 'most_ADV', 'prevalent_ADJ')",1
37479,"('C++_NOUN', 'two_NUM', 'of_ADP')",1
37366,"('before_ADP', 'you_PRON', 'figure_VERB')",1
37364,"('the_DET', 'other_PRON', 'before_ADP')",1
37190,"('be_AUX', 'mature_ADJ', 'enough_ADV')",1
37241,"('of_ADP', 'all_DET', 'major_NOUN')",1
37249,"('version_NOUN', 'of_ADP', '106_NUM')",1
37248,"('a_DET', 'version_NOUN', 'of_ADP')",1
37247,"('have_VERB', 'a_DET', 'version_NOUN')",1
37245,"('background_VERB', 'we_PRON', 'don_NOUN')",1
37244,"('and_CCONJ', 'background_VERB', 'we_PRON')",1
37243,"('major_NOUN', 'and_CCONJ', 'background_VERB')",1
37242,"('all_DET', 'major_NOUN', 'and_CCONJ')",1
37240,"('student_NOUN', 'of_ADP', 'all_DET')",1
37251,"('106_NUM', 'that_PRON', '’s_VERB')",1
